Copper Resistance (Ohms),Graphene Resistance (Ohms),Final Resistance (Ohms)
217240.0,1937595.1709063116,162561.58371804375
213060.0,1937266.1144346949,160202.81426767565
209040.0,1936937.6209560265,157912.76957874253
205170.0,1936609.6891866836,155687.9215398614
201440.0,1936282.3178466968,153524.50376319556
197840.0,1935955.5056597453,151418.51991953814
194370.0,1935629.2513531356,149371.6578178503
191020.0,1935303.553657794,147379.6269606244
187780.0,1934978.4113082548,145437.925138291
184650.0,1934653.8230426467,143547.89023351224
181630.0,1934329.7876026796,141710.84027285897
178700.0,1934006.3037336315,139915.81089235144
175860.0,1933683.3701843433,138163.82334376068
173110.0,1933360.9857071952,136455.88546869945
170450.0,1933039.1490581068,134792.9903403126
167870.0,1932717.8589965168,133169.82186600246
165360.0,1932397.114285373,131580.89279019643
162930.0,1932076.9136911212,130033.29087088301
160570.0,1931757.2559836945,128521.42983264796
158270.0,1931438.1399364993,127039.56393118163
156040.0,1931119.5643264025,125594.75147788844
153880.0,1930801.527933724,124187.67006399838
151770.0,1930484.0295422236,122805.89084206942
149720.0,1930167.067939084,121456.44762582016
147720.0,1929850.6419149083,120133.27365174648
145780.0,1929534.7502637007,118843.45627587735
143890.0,1929219.39178286,117580.84866229397
142040.0,1928904.5652731657,116339.17050866116
140240.0,1928590.2695387648,115125.49147168046
138490.0,1928276.5033871671,113940.22884648752
136780.0,1927963.2656292263,112776.99490438137
135110.0,1927650.5550791323,111636.10683755037
133480.0,1927338.3705544027,110517.8778855696
131890.0,1927026.7108758637,109422.61712747609
130340.0,1926715.5748676476,108350.62927426037
128830.0,1926404.9613571768,107302.2144620078
127350.0,1926094.8691751545,106270.7046101109
125900.0,1925785.2971555504,105256.3127758098
124480.0,1925476.2441355968,104259.24975797505
123100.0,1925167.7089557713,103286.76409236129
121750.0,1924859.6904597853,102332.07094391539
120430.0,1924552.1874945809,101395.37243995408
119130.0,1924245.198910311,100469.75548749692
117860.0,1923938.7235603344,99562.48245649778
116620.0,1923632.7603012032,98673.74835036004
115410.0,1923327.307992651,97803.74517696498
114220.0,1923022.3654975856,96945.45799181148
113050.0,1922717.9316820728,96099.00698977275
111910.0,1922414.0054153353,95271.75894455875
110790.0,1922110.5855697289,94456.62701125261
109690.0,1921807.6710207444,93653.72723195079
108620.0,1921505.260646992,92870.48485896314
107560.0,1921203.353330188,92092.41308266312
106530.0,1920901.94795515,91334.2646477382
105520.0,1920601.043409784,90588.83923336696
104520.0,1920300.6385850753,89848.85595729975
103540.0,1920000.7323750728,89121.77356947828
102580.0,1919701.3236768884,88407.69886486165
101640.0,1919402.4113906792,87706.73715946452
100720.0,1919103.9944196409,87018.9922510532
990950.0,1918806.0716699944,388711.0722549706
908370.0,1918508.642050984,375292.59603672643
838500.0,1918211.7044748531,362770.65840316564
778600.0,1917915.257856852,351055.1904030615
726700.0,1917619.30111521,340075.50144812686
681280.0,1917323.8331711404,329760.2512989518
641200.0,1917028.8529488223,320051.4675004355
605580.0,1916734.3593753928,310899.6826068307
573710.0,1916440.351380939,302256.97039051354
545020.0,1916146.827898484,294079.84236143326
519070.0,1915853.7878639817,286335.7215440536
495480.0,1915561.230216307,278989.39892130153
473930.0,1915269.1538972412,272007.018229342
454190.0,1914977.557851469,265370.26287139975
436020.0,1914686.441026562,259046.62290169936
419250.0,1914395.8023729783,253018.14296948916
403720.0,1914105.640844044,247263.054769596
389300.0,1913815.955395948,241764.18664773295
375880.0,1913526.7449877327,236506.74008303686
363350.0,1913238.0085812844,231471.31691389187
351630.0,1912949.7451413227,226646.50946374226
340640.0,1912661.9536353927,222017.71093127545
330320.0,1912374.6330338567,217575.88036748263
320600.0,1912087.7823098807,213305.24691393418
311440.0,1911801.4004394307,209200.99475058477
302790.0,1911515.4864012587,205252.22634699498
294610.0,1911230.0391768983,201450.94343222788
286850.0,1910945.0577506504,197782.99379709418
279500.0,1910660.5411095785,194251.88644115685
272510.0,1910376.488243498,190841.10802729474
265860.0,1910092.898144968,187547.5055530998
259530.0,1909809.7698092808,184367.27123874327
253500.0,1909527.1022344527,181295.9576370354
247740.0,1909244.89442122,178323.31396307622
242230.0,1908963.145373022,175443.47347657644
236970.0,1908681.854096,172660.61438460776
231920.0,1908401.0195989849,169957.37250285392
227090.0,1908120.6408934863,167342.50502696785
222460.0,1907840.7169936907,164808.4931523391
218010.0,1907561.2469164436,162347.30187373215
213730.0,1907282.2296812488,159956.00273845615
209620.0,1907003.6643102567,157637.06611626738
205670.0,1906725.5498282555,155387.2171194261
201860.0,1906447.88526266,153197.1728406517
198190.0,1906170.6696435097,151068.82916832066
194650.0,1905893.9020034573,148998.19531917703
191240.0,1905617.5813777545,146986.96498609515
187940.0,1905341.7068042536,145024.8962593277
184750.0,1905066.2773233927,143113.35145496414
181670.0,1904791.2919781872,141253.67438852604
178700.0,1904516.7498142268,139447.18818212973
175810.0,1904242.6498796607,137676.79637796275
173020.0,1903968.9912251912,135955.74632196652
170320.0,1903695.7729040708,134278.95921208913
167700.0,1903422.9939720852,132641.17437841583
165160.0,1903150.6534875531,131043.25231272435
162690.0,1902878.750511312,129479.70710559179
160300.0,1902607.284106715,127957.63187969825
157980.0,1902336.2533396184,126471.44071747827
155720.0,1902065.6572783769,125015.38772445747
153530.0,1901795.4949938352,123596.53535172314
151400.0,1901525.7655593164,122209.04704386377
149320.0,1901256.46805062,120846.9375514361
147300.0,1900987.6015460095,119517.24595023356
145340.0,1900719.1651262068,118220.52182042436
143430.0,1900451.1578743816,116950.65694146621
141560.0,1900183.5788761463,115701.40711470852
139750.0,1899916.427219548,114486.5317071083
137980.0,1899649.70199506,113293.06387180576
136260.0,1899383.4022955725,112128.1024295752
134570.0,1899117.5272163884,110978.45696956312
132930.0,1898852.075855212,109858.01883414824
131330.0,1898587.0473121456,108760.3303085652
129770.0,1898322.440689676,107685.70105345725
128240.0,1898058.2550926728,106627.52288360258
126750.0,1897794.489628377,105592.95600044998
125290.0,1897531.1434063949,104575.33095156375
123870.0,1897268.2155386903,103581.85479028853
122480.0,1897005.7051395767,102605.79807153024
121120.0,1896743.6113257129,101647.36919694365
119790.0,1896481.9332160887,100706.77398408562
118480.0,1896220.6699320253,99777.12360198959
117210.0,1895959.8205971625,98872.77853623233
115960.0,1895699.384337452,97979.72924086534
114740.0,1895439.3602811545,97105.26344120389
113550.0,1895179.7475588275,96249.57381941387
112380.0,1894920.545303318,95405.64270502288
111230.0,1894661.7526497596,94573.59077023431
110110.0,1894403.368735562,93760.78853441543
109000.0,1894145.392700404,92952.87399143814
107930.0,1893887.823686225,92171.78015095463
106870.0,1893630.660837224,91395.80547994966
105830.0,1893373.903299844,90632.33602355618
104810.0,1893117.5502227717,89881.48428278507
103810.0,1892861.6007569265,89143.36138970977
102830.0,1892606.0540554535,88418.07706662637
101870.0,1892350.9092737208,87705.73958542911
100930.0,1892096.165569308,87006.45572722756
100000.0,1891841.8221019988,86312.88093078282
99095.0,1891587.8780337805,85636.26634276594
975220.0,1891334.3325288289,382908.2910297831
893950.0,1891081.1847535064,369682.36713177693
825190.0,1890828.433876352,357340.8929531078
766250.0,1890576.0790680803,345796.4105071933
715160.0,1890324.1195015677,334972.6986922503
670460.0,1890072.5543518483,324806.7295800459
631030.0,1889821.3827961087,315242.37987948227
595970.0,1889570.6040136807,306222.5240956958
564600.0,1889320.2171860335,297704.2716866933
536370.0,1889070.2214967671,289647.91135623236
510830.0,1888820.6161316049,282016.5555238183
487610.0,1888571.4002783904,274776.4861628484
466410.0,1888322.5731270765,267899.14738746174
446980.0,1888074.133869724,261358.83627914093
429100.0,1887826.0817004864,255128.82034084006
412590.0,1887578.4158156144,249186.93053239115
397310.0,1887331.13541344,243518.00657219472
383120.0,1887084.239694376,238100.77078328913
369910.0,1886837.727860906,232919.86275620246
357580.0,1886591.5991175803,227959.3892802078
346050.0,1886345.852671008,223207.69636948287
335230.0,1886100.4877298505,218645.66924349905
325070.0,1885855.5035048171,214268.09269949968
315510.0,1885610.8992086567,210063.38172495426
306500.0,1885366.6740561507,206022.22948535124
297980.0,1885122.827264112,202128.8955964922
289930.0,1884879.3580513687,198384.27094074592
282300.0,1884636.265638769,194774.20984026685
275060.0,1884393.549249168,191292.57067043066
268190.0,1884151.208107424,187937.11708697956
261640.0,1883909.2414403905,184689.97801614238
255420.0,1883667.648476912,181562.08568581403
249480.0,1883426.4284478168,178533.84210165963
243810.0,1883185.580585912,175604.9645737069
238390.0,1882945.1041259752,172769.5907928591
233210.0,1882704.9983047512,170026.59722417442
228240.0,1882465.2623609432,167363.79636509958
223490.0,1882225.895535208,164789.96426049675
218930.0,1881986.897070152,162292.08318819173
214550.0,1881748.266210322,159867.4933444343
210340.0,1881510.0022021993,157513.2689027932
206300.0,1881272.1042941967,155231.88761657508
202400.0,1881034.57173665,153008.6438167988
198660.0,1880797.4037818136,150857.00138606806
195040.0,1880560.5996838547,148755.9010722506
191560.0,1880324.1586988429,146718.64997216722
188200.0,1880088.080084752,144735.26481942178
184960.0,1879852.3631014489,142807.27456891176
181820.0,1879617.0070106897,140924.16992396858
178790.0,1879382.011076112,139093.21330156657
175860.0,1879147.3745632328,137309.63497710766
173020.0,1878913.0967394388,135568.47007161463
170280.0,1878679.1768739831,133876.9294400907
167620.0,1878445.6142379784,132223.70617864907
165040.0,1878212.4081043915,130609.67556632051
162540.0,1877979.5577480388,129035.70104102897
160110.0,1877747.0624455796,127496.29219341943
157760.0,1877514.9214755085,125998.55108843959
155470.0,1877283.134118156,124530.47056912005
153250.0,1877051.6996556756,123099.09437956089
151090.0,1876820.617372042,121698.62620989422
148990.0,1876589.8865530451,120329.6410889194
146950.0,1876359.5064862857,118992.70597084078
144970.0,1876129.4764611672,117688.37917864343
143030.0,1875899.7957688929,116403.96338471537
141150.0,1875670.4637024575,115153.11621612568
139320.0,1875441.4795566448,113929.68447126976
137530.0,1875212.8426280203,112727.38080453724
135790.0,1874984.552214928,111553.28697646147
134090.0,1874756.607617481,110401.04348120051
132440.0,1874529.0081375604,109277.78252361137
130820.0,1874301.753078807,108170.23668443949
129250.0,1874074.8417466169,107092.36578580545
127710.0,1873848.273448138,106030.77832754365
126210.0,1873622.0474922624,104992.61788985491
124740.0,1873396.16318962,103971.23905028537
123300.0,1873170.6198525785,102966.85952892667
121900.0,1872945.416795232,101986.69454056841
120530.0,1872720.5533333984,101024.00848285
119190.0,1872496.0287846169,100079.0105719304
117880.0,1872271.8424681372,99151.90735740167
116600.0,1872047.99370492,98242.90261279827
115350.0,1871824.4818176276,97352.1972265596
114120.0,1871601.30613062,96472.84280180869
112920.0,1871378.4659699528,95612.1345476822
111740.0,1871155.9606633668,94763.07337107765
110590.0,1870933.7895402876,93932.99669604808
109460.0,1870711.9519318156,93114.85591976988
108360.0,1870490.447170728,92316.02890110279
107270.0,1870269.2745914676,91522.13946405589
106210.0,1870048.4335301388,90747.84174890578
105170.0,1869827.9233245065,89985.99282845893
104150.0,1869607.7433139863,89236.706527492
103150.0,1869387.8928396436,88500.09529396448
102170.0,1869168.371244184,87776.27015743528
101200.0,1868949.1778719523,87057.94038038992
100260.0,1868730.3120689287,86359.99563853565
99328.0,1868511.7731827183,85666.23563453417
98417.0,1868293.5605625513,84986.39256224767
97522.0,1868075.673559276,84316.83886608593
959980.0,1867858.1115253528,377671.1620381066
879990.0,1867640.873814856,364606.73704015027
812290.0,1867423.9597834584,352413.1535776468
754270.0,1867207.368788435,341010.30971431703
703990.0,1866991.100188654,330323.17520256573
659990.0,1866775.153344576,320284.5221978563
621170.0,1866559.5276182415,310838.9195391128
586660.0,1866344.2223732776,301933.70320895757
555780.0,1866129.2369748836,293523.7970866967
527990.0,1865914.5707898296,285570.20213745016
502850.0,1865700.2231864529,278037.2809291408
479990.0,1865486.1935346527,270889.9061455103
459120.0,1865272.4812058848,264101.4381169617
439990.0,1865059.0855731585,257645.16587253162
422390.0,1864846.006011028,251496.89623783634
406150.0,1864633.241895594,245637.4777381186
391100.0,1864420.792604494,240040.15568607755
377140.0,1864208.6575169016,234697.86594934706
364130.0,1863996.836013517,229583.34126965338
351990.0,1863785.327476568,224687.93574750045
340640.0,1863574.1312898027,219999.71692848398
329990.0,1863363.246838484,215499.27212516646
319990.0,1863152.6735093875,211181.12563459828
310580.0,1862942.4106907945,207033.4187881225
301710.0,1862732.4577724913,203046.58139943352
293330.0,1862522.8141457604,199209.21217046285
285400.0,1862313.47920338,195512.83119640595
277890.0,1862104.4523396168,191952.3370404973
270760.0,1861895.7329502215,188516.73898687123
264000.0,1861687.320432427,185208.5016987124
257560.0,1861479.2141849436,182009.7220485673
251420.0,1861271.4136079496,178916.1683834606
245580.0,1861063.9181030968,175933.24647130675
240000.0,1860856.727073496,173045.48904737434
234660.0,1860649.8399237168,170246.82651648723
229560.0,1860443.2560597872,167541.2724142782
224680.0,1860236.9748891832,164922.00641817288
220000.0,1860030.9958208275,162381.6610824244
215510.0,1859825.3182650849,159917.85020200262
211200.0,1859619.94163376,157527.91204440926
207060.0,1859414.8653400869,155208.9167791347
203070.0,1859210.0887987327,152952.00134110675
199240.0,1859005.6114257888,150765.01677593336
195550.0,1858801.4326387672,148638.65840929342
192000.0,1858597.551856598,146574.8331523361
188570.0,1858393.968499624,144563.66360262755
185260.0,1858190.6819895937,142606.70533979422
182070.0,1857987.691749664,140705.49198085038
178980.0,1857784.997204393,138849.49594956034
176000.0,1857582.5977797303,137045.99350846693
173110.0,1857380.4929030223,135284.09879392144
170320.0,1857178.6820030033,133571.008962705
167620.0,1856977.164509788,131901.69092865798
165000.0,1856775.9398548773,130270.926274958
162460.0,1856575.0074711428,128679.59271930486
160000.0,1856374.3667928327,127128.55564092487
157610.0,1856174.0172555607,125612.3152610034
155290.0,1855973.958296308,124131.59590419491
153040.0,1855774.18935341,122687.11168089032
150850.0,1855574.7098665657,121273.10269970352
148730.0,1855375.5192768225,119896.65237457519
146660.0,1855176.6170265768,118545.37535029017
144660.0,1854978.0025595708,117232.87083039604
142700.0,1854779.6753208856,115939.99566844752
140800.0,1854581.6347569425,114680.36904111938
138950.0,1854383.880315492,113447.86743584757
137140.0,1854186.411445615,112236.23096272985
135380.0,1853989.22759772,111052.52680571658
133670.0,1853792.3282235349,109897.18141229189
132000.0,1853595.7127761045,108763.82484944642
130370.0,1853399.38070979,107652.7812001055
128780.0,1853203.3314802616,106564.3703666519
127230.0,1853007.5645444952,105498.90785111739
125710.0,1852812.0793607691,104449.80102945535
