Ncht,Nchb,Nchl,Nchr,Lg
2.402970297029702579e+03,2.402970297029702579e+03,4.938613861386139092e+01,4.938613861386139092e+01,3.347897708587327569e-07
2.403240324032403350e+03,2.403240324032403350e+03,4.939093909390938819e+01,4.939093909390938819e+01,3.347571292064535102e-07
2.403510351035103213e+03,2.403510351035103213e+03,4.939573957395739967e+01,4.939573957395739967e+01,3.347244939216455005e-07
2.403780378037803530e+03,2.403780378037803530e+03,4.940054005400540404e+01,4.940054005400540404e+01,3.346918650024452023e-07
2.404050405040503847e+03,2.404050405040503847e+03,4.940534053405340131e+01,4.940534053405340131e+01,3.346592424469888255e-07
2.404320432043204164e+03,2.404320432043204164e+03,4.941014101410140569e+01,4.941014101410140569e+01,3.346266262534141682e-07
2.404590459045904481e+03,2.404590459045904481e+03,4.941494149414942427e+01,4.941494149414942427e+01,3.345940164198590814e-07
2.404860486048604798e+03,2.404860486048604798e+03,4.941974197419741444e+01,4.941974197419741444e+01,3.345614129444627395e-07
2.405130513051305115e+03,2.405130513051305115e+03,4.942454245424541170e+01,4.942454245424541170e+01,3.345288158253646877e-07
2.405400540054005432e+03,2.405400540054005432e+03,4.942934293429343029e+01,4.942934293429343029e+01,3.344962250607051592e-07
2.405670567056705295e+03,2.405670567056705295e+03,4.943414341434142756e+01,4.943414341434142756e+01,3.344636406486252872e-07
2.405940594059406067e+03,2.405940594059406067e+03,4.943894389438943904e+01,4.943894389438943904e+01,3.344310625872668933e-07
2.406210621062105929e+03,2.406210621062105929e+03,4.944374437443743631e+01,4.944374437443743631e+01,3.343984908747726460e-07
2.406480648064806246e+03,2.406480648064806246e+03,4.944854485448544779e+01,4.944854485448544779e+01,3.343659255092855314e-07
2.406750675067506563e+03,2.406750675067506563e+03,4.945334533453345927e+01,4.945334533453345927e+01,3.343333664889497003e-07
2.407020702070206880e+03,2.407020702070206880e+03,4.945814581458145653e+01,4.945814581458145653e+01,3.343008138119099388e-07
2.407290729072907197e+03,2.407290729072907197e+03,4.946294629462946091e+01,4.946294629462946091e+01,3.342682674763113506e-07
2.407560756075607515e+03,2.407560756075607515e+03,4.946774677467747239e+01,4.946774677467747239e+01,3.342357274803004688e-07
2.407830783078307832e+03,2.407830783078307832e+03,4.947254725472546966e+01,4.947254725472546966e+01,3.342031938220238266e-07
2.408100810081008149e+03,2.408100810081008149e+03,4.947734773477347403e+01,4.947734773477347403e+01,3.341706664996293334e-07
2.408370837083708011e+03,2.408370837083708011e+03,4.948214821482148551e+01,4.948214821482148551e+01,3.341381455112649516e-07
2.408640864086408783e+03,2.408640864086408783e+03,4.948694869486948278e+01,4.948694869486948278e+01,3.341056308550800203e-07
2.408910891089108645e+03,2.408910891089108645e+03,4.949174917491749426e+01,4.949174917491749426e+01,3.340731225292240370e-07
2.409180918091808962e+03,2.409180918091808962e+03,4.949654965496549863e+01,4.949654965496549863e+01,3.340406205318477701e-07
2.409450945094509279e+03,2.409450945094509279e+03,4.950135013501349590e+01,4.950135013501349590e+01,3.340081248611023055e-07
2.409720972097209597e+03,2.409720972097209597e+03,4.950615061506150738e+01,4.950615061506150738e+01,3.339756355151394701e-07
2.409990999099909914e+03,2.409990999099909914e+03,4.951095109510951886e+01,4.951095109510951886e+01,3.339431524921118851e-07
2.410261026102610231e+03,2.410261026102610231e+03,4.951575157515750902e+01,4.951575157515750902e+01,3.339106757901732306e-07
2.410531053105310548e+03,2.410531053105310548e+03,4.952055205520552050e+01,4.952055205520552050e+01,3.338782054074771333e-07
2.410801080108010865e+03,2.410801080108010865e+03,4.952535253525352488e+01,4.952535253525352488e+01,3.338457413421786499e-07
2.411071107110710727e+03,2.411071107110710727e+03,4.953015301530152925e+01,4.953015301530152925e+01,3.338132835924333658e-07
2.411341134113411499e+03,2.411341134113411499e+03,4.953495349534953363e+01,4.953495349534953363e+01,3.337808321563973435e-07
2.411611161116111361e+03,2.411611161116111361e+03,4.953975397539753089e+01,4.953975397539753089e+01,3.337483870322277039e-07
2.411881188118811679e+03,2.411881188118811679e+03,4.954455445544554237e+01,4.954455445544554237e+01,3.337159482180818327e-07
2.412151215121511996e+03,2.412151215121511996e+03,4.954935493549354675e+01,4.954935493549354675e+01,3.336835157121184920e-07
2.412421242124212313e+03,2.412421242124212313e+03,4.955415541554155112e+01,4.955415541554155112e+01,3.336510895124964439e-07
2.412691269126912630e+03,2.412691269126912630e+03,4.955895589558955550e+01,4.955895589558955550e+01,3.336186696173758271e-07
2.412961296129612947e+03,2.412961296129612947e+03,4.956375637563756698e+01,4.956375637563756698e+01,3.335862560249169918e-07
2.413231323132313264e+03,2.413231323132313264e+03,4.956855685568555714e+01,4.956855685568555714e+01,3.335538487332813472e-07
2.413501350135013581e+03,2.413501350135013581e+03,4.957335733573357572e+01,4.957335733573357572e+01,3.335214477406305670e-07
2.413771377137713444e+03,2.413771377137713444e+03,4.957815781578157299e+01,4.957815781578157299e+01,3.334890530451275957e-07
2.414041404140414215e+03,2.414041404140414215e+03,4.958295829582959158e+01,4.958295829582959158e+01,3.334566646449356951e-07
2.414311431143114078e+03,2.414311431143114078e+03,4.958775877587758174e+01,4.958775877587758174e+01,3.334242825382192391e-07
2.414581458145814395e+03,2.414581458145814395e+03,4.959255925592557901e+01,4.959255925592557901e+01,3.333919067231428660e-07
2.414851485148514712e+03,2.414851485148514712e+03,4.959735973597359759e+01,4.959735973597359759e+01,3.333595371978719554e-07
2.415121512151215029e+03,2.415121512151215029e+03,4.960216021602160197e+01,4.960216021602160197e+01,3.333271739605729987e-07
2.415391539153915346e+03,2.415391539153915346e+03,4.960696069606959924e+01,4.960696069606959924e+01,3.332948170094130165e-07
2.415661566156615663e+03,2.415661566156615663e+03,4.961176117611760361e+01,4.961176117611760361e+01,3.332624663425595589e-07
2.415931593159315980e+03,2.415931593159315980e+03,4.961656165616561509e+01,4.961656165616561509e+01,3.332301219581809173e-07
2.416201620162016297e+03,2.416201620162016297e+03,4.962136213621361236e+01,4.962136213621361236e+01,3.331977838544464945e-07
2.416471647164716160e+03,2.416471647164716160e+03,4.962616261626163805e+01,4.962616261626163805e+01,3.331654520295256405e-07
2.416741674167416932e+03,2.416741674167416932e+03,4.963096309630962821e+01,4.963096309630962821e+01,3.331331264815895585e-07
2.417011701170116794e+03,2.417011701170116794e+03,4.963576357635762548e+01,4.963576357635762548e+01,3.331008072088090806e-07
2.417281728172817111e+03,2.417281728172817111e+03,4.964056405640564407e+01,4.964056405640564407e+01,3.330684942093559922e-07
2.417551755175517428e+03,2.417551755175517428e+03,4.964536453645364134e+01,4.964536453645364134e+01,3.330361874814034019e-07
2.417821782178217745e+03,2.417821782178217745e+03,4.965016501650165281e+01,4.965016501650165281e+01,3.330038870231243657e-07
2.418091809180918062e+03,2.418091809180918062e+03,4.965496549654966429e+01,4.965496549654966429e+01,3.329715928326929981e-07
2.418361836183618379e+03,2.418361836183618379e+03,4.965976597659766156e+01,4.965976597659766156e+01,3.329393049082842078e-07
2.418631863186318697e+03,2.418631863186318697e+03,4.966456645664566594e+01,4.966456645664566594e+01,3.329070232480735388e-07
2.418901890189019014e+03,2.418901890189019014e+03,4.966936693669367031e+01,4.966936693669367031e+01,3.328747478502369585e-07
2.419171917191718876e+03,2.419171917191718876e+03,4.967416741674166758e+01,4.967416741674166758e+01,3.328424787129517580e-07
2.419441944194419648e+03,2.419441944194419648e+03,4.967896789678968616e+01,4.967896789678968616e+01,3.328102158343950165e-07
2.419711971197119510e+03,2.419711971197119510e+03,4.968376837683767633e+01,4.968376837683767633e+01,3.327779592127457190e-07
2.419981998199819827e+03,2.419981998199819827e+03,4.968856885688567360e+01,4.968856885688567360e+01,3.327457088461825329e-07
2.420252025202520144e+03,2.420252025202520144e+03,4.969336933693369929e+01,4.969336933693369929e+01,3.327134647328849726e-07
2.420522052205220461e+03,2.420522052205220461e+03,4.969816981698169656e+01,4.969816981698169656e+01,3.326812268710340350e-07
2.420792079207920779e+03,2.420792079207920779e+03,4.970297029702970093e+01,4.970297029702970093e+01,3.326489952588106637e-07
2.421062106210620641e+03,2.421062106210620641e+03,4.970777077707771241e+01,4.970777077707771241e+01,3.326167698943965438e-07
2.421332133213321413e+03,2.421332133213321413e+03,4.971257125712570968e+01,4.971257125712570968e+01,3.325845507759745249e-07
2.421602160216021275e+03,2.421602160216021275e+03,4.971737173717371405e+01,4.971737173717371405e+01,3.325523379017277743e-07
2.421872187218721592e+03,2.421872187218721592e+03,4.972217221722172553e+01,4.972217221722172553e+01,3.325201312698400944e-07
2.422142214221421909e+03,2.422142214221421909e+03,4.972697269726972280e+01,4.972697269726972280e+01,3.324879308784965585e-07
2.422412241224122226e+03,2.422412241224122226e+03,4.973177317731773428e+01,4.973177317731773428e+01,3.324557367258821866e-07
2.422682268226822544e+03,2.422682268226822544e+03,4.973657365736573865e+01,4.973657365736573865e+01,3.324235488101833224e-07
2.422952295229522861e+03,2.422952295229522861e+03,4.974137413741373592e+01,4.974137413741373592e+01,3.323913671295867330e-07
2.423222322232223178e+03,2.423222322232223178e+03,4.974617461746174030e+01,4.974617461746174030e+01,3.323591916822798209e-07
2.423492349234923495e+03,2.423492349234923495e+03,4.975097509750975888e+01,4.975097509750975888e+01,3.323270224664507297e-07
2.423762376237623357e+03,2.423762376237623357e+03,4.975577557755775615e+01,4.975577557755775615e+01,3.322948594802886088e-07
2.424032403240324129e+03,2.424032403240324129e+03,4.976057605760576763e+01,4.976057605760576763e+01,3.322627027219828723e-07
2.424302430243023991e+03,2.424302430243023991e+03,4.976537653765376490e+01,4.976537653765376490e+01,3.322305521897240462e-07
2.424572457245724308e+03,2.424572457245724308e+03,4.977017701770176927e+01,4.977017701770176927e+01,3.321984078817028679e-07
2.424842484248424626e+03,2.424842484248424626e+03,4.977497749774978075e+01,4.977497749774978075e+01,3.321662697961111870e-07
2.425112511251124943e+03,2.425112511251124943e+03,4.977977797779777092e+01,4.977977797779777092e+01,3.321341379311416468e-07
2.425382538253825260e+03,2.425382538253825260e+03,4.978457845784578240e+01,4.978457845784578240e+01,3.321020122849869437e-07
2.425652565256525577e+03,2.425652565256525577e+03,4.978937893789379387e+01,4.978937893789379387e+01,3.320698928558410976e-07
2.425922592259225894e+03,2.425922592259225894e+03,4.979417941794179114e+01,4.979417941794179114e+01,3.320377796418986048e-07
2.426192619261926211e+03,2.426192619261926211e+03,4.979897989798979552e+01,4.979897989798979552e+01,3.320056726413547558e-07
2.426462646264626073e+03,2.426462646264626073e+03,4.980378037803780700e+01,4.980378037803780700e+01,3.319735718524053174e-07
2.426732673267326845e+03,2.426732673267326845e+03,4.980858085808580427e+01,4.980858085808580427e+01,3.319414772732471683e-07
2.427002700270026708e+03,2.427002700270026708e+03,4.981338133813380864e+01,4.981338133813380864e+01,3.319093889020772930e-07
2.427272727272727025e+03,2.427272727272727025e+03,4.981818181818182012e+01,4.981818181818182012e+01,3.318773067370938935e-07
2.427542754275427342e+03,2.427542754275427342e+03,4.982298229822981739e+01,4.982298229822981739e+01,3.318452307764957013e-07
2.427812781278127659e+03,2.427812781278127659e+03,4.982778277827782887e+01,4.982778277827782887e+01,3.318131610184820304e-07
2.428082808280827976e+03,2.428082808280827976e+03,4.983258325832583324e+01,4.983258325832583324e+01,3.317810974612529885e-07
2.428352835283528293e+03,2.428352835283528293e+03,4.983738373837383762e+01,4.983738373837383762e+01,3.317490401030095307e-07
2.428622862286228610e+03,2.428622862286228610e+03,4.984218421842184199e+01,4.984218421842184199e+01,3.317169889419529296e-07
2.428892889288928927e+03,2.428892889288928927e+03,4.984698469846985347e+01,4.984698469846985347e+01,3.316849439762854636e-07
2.429162916291628790e+03,2.429162916291628790e+03,4.985178517851784363e+01,4.985178517851784363e+01,3.316529052042102052e-07
2.429432943294329561e+03,2.429432943294329561e+03,4.985658565856585511e+01,4.985658565856585511e+01,3.316208726239303859e-07
2.429702970297029424e+03,2.429702970297029424e+03,4.986138613861385949e+01,4.986138613861385949e+01,3.315888462336504545e-07
2.429972997299729741e+03,2.429972997299729741e+03,4.986618661866186386e+01,4.986618661866186386e+01,3.315568260315755483e-07
2.430243024302430058e+03,2.430243024302430058e+03,4.987098709870986823e+01,4.987098709870986823e+01,3.315248120159110692e-07
2.430513051305130375e+03,2.430513051305130375e+03,4.987578757875786550e+01,4.987578757875786550e+01,3.314928041848636367e-07
2.430783078307830692e+03,2.430783078307830692e+03,4.988058805880588409e+01,4.988058805880588409e+01,3.314608025366399231e-07
2.431053105310531009e+03,2.431053105310531009e+03,4.988538853885388136e+01,4.988538853885388136e+01,3.314288070694481361e-07
2.431323132313231326e+03,2.431323132313231326e+03,4.989018901890188573e+01,4.989018901890188573e+01,3.313968177814965365e-07
2.431593159315931644e+03,2.431593159315931644e+03,4.989498949894989011e+01,4.989498949894989011e+01,3.313648346709940729e-07
2.431863186318631506e+03,2.431863186318631506e+03,4.989978997899790158e+01,4.989978997899790158e+01,3.313328577361508060e-07
2.432133213321332278e+03,2.432133213321332278e+03,4.990459045904590596e+01,4.990459045904590596e+01,3.313008869751771670e-07
2.432403240324032140e+03,2.432403240324032140e+03,4.990939093909391033e+01,4.990939093909391033e+01,3.312689223862843810e-07
2.432673267326732457e+03,2.432673267326732457e+03,4.991419141914190760e+01,4.991419141914190760e+01,3.312369639676843615e-07
2.432943294329432774e+03,2.432943294329432774e+03,4.991899189918992619e+01,4.991899189918992619e+01,3.312050117175895513e-07
2.433213321332133091e+03,2.433213321332133091e+03,4.992379237923792346e+01,4.992379237923792346e+01,3.311730656342136109e-07
2.433483348334833408e+03,2.433483348334833408e+03,4.992859285928591362e+01,4.992859285928591362e+01,3.311411257157703067e-07
2.433753375337533726e+03,2.433753375337533726e+03,4.993339333933393220e+01,4.993339333933393220e+01,3.311091919604739872e-07
2.434023402340234043e+03,2.434023402340234043e+03,4.993819381938193658e+01,4.993819381938193658e+01,3.310772643665404306e-07
2.434293429342934360e+03,2.434293429342934360e+03,4.994299429942993385e+01,4.994299429942993385e+01,3.310453429321856795e-07
2.434563456345634222e+03,2.434563456345634222e+03,4.994779477947795243e+01,4.994779477947795243e+01,3.310134276556260944e-07
2.434833483348334994e+03,2.434833483348334994e+03,4.995259525952594970e+01,4.995259525952594970e+01,3.309815185350795179e-07
2.435103510351034856e+03,2.435103510351034856e+03,4.995739573957394697e+01,4.995739573957394697e+01,3.309496155687638986e-07
2.435373537353735173e+03,2.435373537353735173e+03,4.996219621962197266e+01,4.996219621962197266e+01,3.309177187548978203e-07
2.435643564356435490e+03,2.435643564356435490e+03,4.996699669966996282e+01,4.996699669966996282e+01,3.308858280917011903e-07
2.435913591359135808e+03,2.435913591359135808e+03,4.997179717971797430e+01,4.997179717971797430e+01,3.308539435773937571e-07
2.436183618361836125e+03,2.436183618361836125e+03,4.997659765976597868e+01,4.997659765976597868e+01,3.308220652101966987e-07
2.436453645364536442e+03,2.436453645364536442e+03,4.998139813981397594e+01,4.998139813981397594e+01,3.307901929883315634e-07
2.436723672367236759e+03,2.436723672367236759e+03,4.998619861986198742e+01,4.998619861986198742e+01,3.307583269100202173e-07
2.436993699369937076e+03,2.436993699369937076e+03,4.999099909990998469e+01,4.999099909990998469e+01,3.307264669734859559e-07
2.437263726372636938e+03,2.437263726372636938e+03,4.999579957995799617e+01,4.999579957995799617e+01,3.306946131769522335e-07
2.437533753375337710e+03,2.437533753375337710e+03,5.000060006000600055e+01,5.000060006000600055e+01,3.306627655186434043e-07
2.437803780378037573e+03,2.437803780378037573e+03,5.000540054005400492e+01,5.000540054005400492e+01,3.306309239967842990e-07
2.438073807380737890e+03,2.438073807380737890e+03,5.001020102010200219e+01,5.001020102010200219e+01,3.305990886096009130e-07
2.438343834383438207e+03,2.438343834383438207e+03,5.001500150015002077e+01,5.001500150015002077e+01,3.305672593553190299e-07
2.438613861386138524e+03,2.438613861386138524e+03,5.001980198019801804e+01,5.001980198019801804e+01,3.305354362321662861e-07
2.438883888388838841e+03,2.438883888388838841e+03,5.002460246024602242e+01,5.002460246024602242e+01,3.305036192383700536e-07
2.439153915391539158e+03,2.439153915391539158e+03,5.002940294029403390e+01,5.002940294029403390e+01,3.304718083721587628e-07
2.439423942394239475e+03,2.439423942394239475e+03,5.003420342034203117e+01,5.003420342034203117e+01,3.304400036317615856e-07
2.439693969396939792e+03,2.439693969396939792e+03,5.003900390039004265e+01,5.003900390039004265e+01,3.304082050154080642e-07
2.439963996399639655e+03,2.439963996399639655e+03,5.004380438043804702e+01,5.004380438043804702e+01,3.303764125213289586e-07
2.440234023402340426e+03,2.440234023402340426e+03,5.004860486048604429e+01,5.004860486048604429e+01,3.303446261477552404e-07
2.440504050405040289e+03,2.440504050405040289e+03,5.005340534053404866e+01,5.005340534053404866e+01,3.303128458929186755e-07
2.440774077407740606e+03,2.440774077407740606e+03,5.005820582058206725e+01,5.005820582058206725e+01,3.302810717550517179e-07
2.441044104410440923e+03,2.441044104410440923e+03,5.006300630063005741e+01,5.006300630063005741e+01,3.302493037323877744e-07
2.441314131413141240e+03,2.441314131413141240e+03,5.006780678067806889e+01,5.006780678067806889e+01,3.302175418231604637e-07
2.441584158415841557e+03,2.441584158415841557e+03,5.007260726072607326e+01,5.007260726072607326e+01,3.301857860256044104e-07
2.441854185418541874e+03,2.441854185418541874e+03,5.007740774077407053e+01,5.007740774077407053e+01,3.301540363379548213e-07
2.442124212421242191e+03,2.442124212421242191e+03,5.008220822082208201e+01,5.008220822082208201e+01,3.301222927584474856e-07
2.442394239423942508e+03,2.442394239423942508e+03,5.008700870087007928e+01,5.008700870087007928e+01,3.300905552853191453e-07
2.442664266426642371e+03,2.442664266426642371e+03,5.009180918091809076e+01,5.009180918091809076e+01,3.300588239168069662e-07
2.442934293429343143e+03,2.442934293429343143e+03,5.009660966096610224e+01,5.009660966096610224e+01,3.300270986511488020e-07
2.443204320432043005e+03,2.443204320432043005e+03,5.010141014101409951e+01,5.010141014101409951e+01,3.299953794865835653e-07
2.443474347434743322e+03,2.443474347434743322e+03,5.010621062106210388e+01,5.010621062106210388e+01,3.299636664213502218e-07
2.443744374437443639e+03,2.443744374437443639e+03,5.011101110111011536e+01,5.011101110111011536e+01,3.299319594536887429e-07
2.444014401440143956e+03,2.444014401440143956e+03,5.011581158115810553e+01,5.011581158115810553e+01,3.299002585818399998e-07
2.444284428442844273e+03,2.444284428442844273e+03,5.012061206120611700e+01,5.012061206120611700e+01,3.298685638040451288e-07
2.444554455445544136e+03,2.444554455445544136e+03,5.012541254125412848e+01,5.012541254125412848e+01,3.298368751185460070e-07
2.444824482448244908e+03,2.444824482448244908e+03,5.013021302130212575e+01,5.013021302130212575e+01,3.298051925235856764e-07
2.445094509450944770e+03,2.445094509450944770e+03,5.013501350135013013e+01,5.013501350135013013e+01,3.297735160174072318e-07
2.445364536453645087e+03,2.445364536453645087e+03,5.013981398139814161e+01,5.013981398139814161e+01,3.297418455982547210e-07
2.445634563456345404e+03,2.445634563456345404e+03,5.014461446144613888e+01,5.014461446144613888e+01,3.297101812643729329e-07
2.445904590459045721e+03,2.445904590459045721e+03,5.014941494149415036e+01,5.014941494149415036e+01,3.296785230140071328e-07
2.446174617461746038e+03,2.446174617461746038e+03,5.015421542154215473e+01,5.015421542154215473e+01,3.296468708454034332e-07
2.446444644464446355e+03,2.446444644464446355e+03,5.015901590159015200e+01,5.015901590159015200e+01,3.296152247568085817e-07
2.446714671467146673e+03,2.446714671467146673e+03,5.016381638163816348e+01,5.016381638163816348e+01,3.295835847464698554e-07
2.446984698469846990e+03,2.446984698469846990e+03,5.016861686168616785e+01,5.016861686168616785e+01,3.295519508126354314e-07
2.447254725472546852e+03,2.447254725472546852e+03,5.017341734173417223e+01,5.017341734173417223e+01,3.295203229535540690e-07
2.447524752475247624e+03,2.447524752475247624e+03,5.017821782178217660e+01,5.017821782178217660e+01,3.294887011674751100e-07
2.447794779477947486e+03,2.447794779477947486e+03,5.018301830183018808e+01,5.018301830183018808e+01,3.294570854526487431e-07
2.448064806480647803e+03,2.448064806480647803e+03,5.018781878187818535e+01,5.018781878187818535e+01,3.294254758073256864e-07
2.448334833483348120e+03,2.448334833483348120e+03,5.019261926192618972e+01,5.019261926192618972e+01,3.293938722297573993e-07
2.448604860486048437e+03,2.448604860486048437e+03,5.019741974197419410e+01,5.019741974197419410e+01,3.293622747181959234e-07
2.448874887488748755e+03,2.448874887488748755e+03,5.020222022202221268e+01,5.020222022202221268e+01,3.293306832708939885e-07
2.449144914491449072e+03,2.449144914491449072e+03,5.020702070207020995e+01,5.020702070207020995e+01,3.292990978861053304e-07
2.449414941494149389e+03,2.449414941494149389e+03,5.021182118211820011e+01,5.021182118211820011e+01,3.292675185620838435e-07
2.449684968496849706e+03,2.449684968496849706e+03,5.021662166216621870e+01,5.021662166216621870e+01,3.292359452970842164e-07
2.449954995499549568e+03,2.449954995499549568e+03,5.022142214221421597e+01,5.022142214221421597e+01,3.292043780893622496e-07
2.450225022502250340e+03,2.450225022502250340e+03,5.022622262226223455e+01,5.022622262226223455e+01,3.291728169371736904e-07
2.450495049504950202e+03,2.450495049504950202e+03,5.023102310231022471e+01,5.023102310231022471e+01,3.291412618387757155e-07
2.450765076507650519e+03,2.450765076507650519e+03,5.023582358235822198e+01,5.023582358235822198e+01,3.291097127924257136e-07
2.451035103510350837e+03,2.451035103510350837e+03,5.024062406240624057e+01,5.024062406240624057e+01,3.290781697963814967e-07
2.451305130513051154e+03,2.451305130513051154e+03,5.024542454245424494e+01,5.024542454245424494e+01,3.290466328489023061e-07
2.451575157515751471e+03,2.451575157515751471e+03,5.025022502250224221e+01,5.025022502250224221e+01,3.290151019482473833e-07
2.451845184518451788e+03,2.451845184518451788e+03,5.025502550255024659e+01,5.025502550255024659e+01,3.289835770926769226e-07
2.452115211521152105e+03,2.452115211521152105e+03,5.025982598259825807e+01,5.025982598259825807e+01,3.289520582804516477e-07
2.452385238523852422e+03,2.452385238523852422e+03,5.026462646264625533e+01,5.026462646264625533e+01,3.289205455098333412e-07
2.452655265526552284e+03,2.452655265526552284e+03,5.026942694269427392e+01,5.026942694269427392e+01,3.288890387790837326e-07
2.452925292529253056e+03,2.452925292529253056e+03,5.027422742274227119e+01,5.027422742274227119e+01,3.288575380864660868e-07
2.453195319531952919e+03,2.453195319531952919e+03,5.027902790279028267e+01,5.027902790279028267e+01,3.288260434302435097e-07
2.453465346534653236e+03,2.453465346534653236e+03,5.028382838283828704e+01,5.028382838283828704e+01,3.287945548086803249e-07
2.453735373537353553e+03,2.453735373537353553e+03,5.028862886288628431e+01,5.028862886288628431e+01,3.287630722200414385e-07
2.454005400540053870e+03,2.454005400540053870e+03,5.029342934293429579e+01,5.029342934293429579e+01,3.287315956625920739e-07
2.454275427542754187e+03,2.454275427542754187e+03,5.029822982298230727e+01,5.029822982298230727e+01,3.287001251345986725e-07
2.454545454545454504e+03,2.454545454545454504e+03,5.030303030303030454e+01,5.030303030303030454e+01,3.286686606343278870e-07
2.454815481548154821e+03,2.454815481548154821e+03,5.030783078307830891e+01,5.030783078307830891e+01,3.286372021600471647e-07
2.455085508550855138e+03,2.455085508550855138e+03,5.031263126312631329e+01,5.031263126312631329e+01,3.286057497100247995e-07
2.455355535553555001e+03,2.455355535553555001e+03,5.031743174317431055e+01,5.031743174317431055e+01,3.285743032825294561e-07
2.455625562556255773e+03,2.455625562556255773e+03,5.032223222322232914e+01,5.032223222322232914e+01,3.285428628758304874e-07
2.455895589558955635e+03,2.455895589558955635e+03,5.032703270327031930e+01,5.032703270327031930e+01,3.285114284881983580e-07
2.456165616561655952e+03,2.456165616561655952e+03,5.033183318331833078e+01,5.033183318331833078e+01,3.284800001179035855e-07
2.456435643564356269e+03,2.456435643564356269e+03,5.033663366336634226e+01,5.033663366336634226e+01,3.284485777632176402e-07
2.456705670567056586e+03,2.456705670567056586e+03,5.034143414341433953e+01,5.034143414341433953e+01,3.284171614224129985e-07
2.456975697569756903e+03,2.456975697569756903e+03,5.034623462346234390e+01,5.034623462346234390e+01,3.283857510937619778e-07
2.457245724572457220e+03,2.457245724572457220e+03,5.035103510351035538e+01,5.035103510351035538e+01,3.283543467755381663e-07
2.457515751575157537e+03,2.457515751575157537e+03,5.035583558355835265e+01,5.035583558355835265e+01,3.283229484660159460e-07
2.457785778577857855e+03,2.457785778577857855e+03,5.036063606360635703e+01,5.036063606360635703e+01,3.282915561634696990e-07
2.458055805580557717e+03,2.458055805580557717e+03,5.036543654365436851e+01,5.036543654365436851e+01,3.282601698661750252e-07
2.458325832583258489e+03,2.458325832583258489e+03,5.037023702370236578e+01,5.037023702370236578e+01,3.282287895724080536e-07
2.458595859585958351e+03,2.458595859585958351e+03,5.037503750375037725e+01,5.037503750375037725e+01,3.281974152804453368e-07
2.458865886588658668e+03,2.458865886588658668e+03,5.037983798379838163e+01,5.037983798379838163e+01,3.281660469885646452e-07
2.459135913591359440e+03,2.459135913591359440e+03,5.038463846384637890e+01,5.038463846384637890e+01,3.281346846950436961e-07
2.459405940594059302e+03,2.459405940594059302e+03,5.038943894389438327e+01,5.038943894389438327e+01,3.281033283981613714e-07
2.459675967596759619e+03,2.459675967596759619e+03,5.039423942394240186e+01,5.039423942394240186e+01,3.280719780961969767e-07
2.459945994599459937e+03,2.459945994599459937e+03,5.039903990399039202e+01,5.039903990399039202e+01,3.280406337874306645e-07
2.460216021602159799e+03,2.460216021602159799e+03,5.040384038403838929e+01,5.040384038403838929e+01,3.280092954701431167e-07
2.460486048604860571e+03,2.460486048604860571e+03,5.040864086408640787e+01,5.040864086408640787e+01,3.279779631426155447e-07
2.460756075607560433e+03,2.460756075607560433e+03,5.041344134413441225e+01,5.041344134413441225e+01,3.279466368031301127e-07
2.461026102610261205e+03,2.461026102610261205e+03,5.041824182418241662e+01,5.041824182418241662e+01,3.279153164499695144e-07
2.461296129612961522e+03,2.461296129612961522e+03,5.042304230423041389e+01,5.042304230423041389e+01,3.278840020814170786e-07
2.461566156615661384e+03,2.461566156615661384e+03,5.042784278427842537e+01,5.042784278427842537e+01,3.278526936957567166e-07
2.461836183618361702e+03,2.461836183618361702e+03,5.043264326432643685e+01,5.043264326432643685e+01,3.278213912912729220e-07
2.462106210621062019e+03,2.462106210621062019e+03,5.043744374437443412e+01,5.043744374437443412e+01,3.277900948662514590e-07
2.462376237623761881e+03,2.462376237623761881e+03,5.044224422442243849e+01,5.044224422442243849e+01,3.277588044189779328e-07
2.462646264626463108e+03,2.462646264626463108e+03,5.044704470447044997e+01,5.044704470447044997e+01,3.277275199477389546e-07
2.462916291629162970e+03,2.462916291629162970e+03,5.045184518451845435e+01,5.045184518451845435e+01,3.276962414508218767e-07
2.463186318631863287e+03,2.463186318631863287e+03,5.045664566456645161e+01,5.045664566456645161e+01,3.276649689265146868e-07
2.463456345634563604e+03,2.463456345634563604e+03,5.046144614461446309e+01,5.046144614461446309e+01,3.276337023731057959e-07
2.463726372637263466e+03,2.463726372637263466e+03,5.046624662466247457e+01,5.046624662466247457e+01,3.276024417888845151e-07
2.463996399639963784e+03,2.463996399639963784e+03,5.047104710471047184e+01,5.047104710471047184e+01,3.275711871721408967e-07
2.464266426642664101e+03,2.464266426642664101e+03,5.047584758475847622e+01,5.047584758475847622e+01,3.275399385211652576e-07
2.464536453645363963e+03,2.464536453645363963e+03,5.048064806480648059e+01,5.048064806480648059e+01,3.275086958342488147e-07
2.464806480648065190e+03,2.464806480648065190e+03,5.048544854485448496e+01,5.048544854485448496e+01,3.274774591096835261e-07
2.465076507650765052e+03,2.465076507650765052e+03,5.049024902490249644e+01,5.049024902490249644e+01,3.274462283457617203e-07
2.465346534653465369e+03,2.465346534653465369e+03,5.049504950495048661e+01,5.049504950495048661e+01,3.274150035407767320e-07
