Length (nm), Thickness (nm), Width (nm), Inductance (H)
124.242424, 80.000000, 140.000000, 2.022630602087e-07
124.242424, 90.000000, 50.000000, 2.643283776402e-07
124.242424, 90.000000, 60.000000, 2.540712667574e-07
124.242424, 90.000000, 70.000000, 2.447050259446e-07
124.242424, 90.000000, 80.000000, 2.361215649959e-07
124.242424, 90.000000, 90.000000, 2.282313456425e-07
124.242424, 90.000000, 100.000000, 2.209593648031e-07
124.242424, 90.000000, 110.000000, 2.142421693402e-07
124.242424, 90.000000, 120.000000, 2.080255999210e-07
124.242424, 90.000000, 130.000000, 2.022630602087e-07
124.242424, 90.000000, 140.000000, 1.969141711091e-07
124.242424, 100.000000, 50.000000, 2.540712667574e-07
124.242424, 100.000000, 60.000000, 2.447050259446e-07
124.242424, 100.000000, 70.000000, 2.361215649959e-07
124.242424, 100.000000, 80.000000, 2.282313456425e-07
124.242424, 100.000000, 90.000000, 2.209593648031e-07
124.242424, 100.000000, 100.000000, 2.142421693402e-07
124.242424, 100.000000, 110.000000, 2.080255999210e-07
124.242424, 100.000000, 120.000000, 2.022630602087e-07
124.242424, 100.000000, 130.000000, 1.969141711091e-07
124.242424, 100.000000, 140.000000, 1.919437116400e-07
125.757576, 10.000000, 50.000000, 4.076245051036e-07
125.757576, 10.000000, 60.000000, 3.802931643188e-07
125.757576, 10.000000, 70.000000, 3.570856809746e-07
125.757576, 10.000000, 80.000000, 3.370278690241e-07
125.757576, 10.000000, 90.000000, 3.194545610733e-07
125.757576, 10.000000, 100.000000, 3.038913202931e-07
125.757576, 10.000000, 110.000000, 2.899878400759e-07
125.757576, 10.000000, 120.000000, 2.774780937219e-07
125.757576, 10.000000, 130.000000, 2.661552944719e-07
125.757576, 10.000000, 140.000000, 2.558555153552e-07
125.757576, 20.000000, 50.000000, 3.802931643188e-07
125.757576, 20.000000, 60.000000, 3.570856809746e-07
125.757576, 20.000000, 70.000000, 3.370278690241e-07
125.757576, 20.000000, 80.000000, 3.194545610733e-07
125.757576, 20.000000, 90.000000, 3.038913202931e-07
125.757576, 20.000000, 100.000000, 2.899878400759e-07
125.757576, 20.000000, 110.000000, 2.774780937219e-07
125.757576, 20.000000, 120.000000, 2.661552944719e-07
125.757576, 20.000000, 130.000000, 2.558555153552e-07
125.757576, 20.000000, 140.000000, 2.464466063084e-07
125.757576, 30.000000, 50.000000, 3.570856809746e-07
125.757576, 30.000000, 60.000000, 3.370278690241e-07
125.757576, 30.000000, 70.000000, 3.194545610733e-07
125.757576, 30.000000, 80.000000, 3.038913202931e-07
125.757576, 30.000000, 90.000000, 2.899878400759e-07
125.757576, 30.000000, 100.000000, 2.774780937219e-07
125.757576, 30.000000, 110.000000, 2.661552944719e-07
125.757576, 30.000000, 120.000000, 2.558555153552e-07
125.757576, 30.000000, 130.000000, 2.464466063084e-07
125.757576, 30.000000, 140.000000, 2.378204771259e-07
125.757576, 40.000000, 50.000000, 3.370278690241e-07
125.757576, 40.000000, 60.000000, 3.194545610733e-07
125.757576, 40.000000, 70.000000, 3.038913202931e-07
125.757576, 40.000000, 80.000000, 2.899878400759e-07
125.757576, 40.000000, 90.000000, 2.774780937219e-07
125.757576, 40.000000, 100.000000, 2.661552944719e-07
125.757576, 40.000000, 110.000000, 2.558555153552e-07
125.757576, 40.000000, 120.000000, 2.464466063084e-07
125.757576, 40.000000, 130.000000, 2.378204771259e-07
125.757576, 40.000000, 140.000000, 2.298875895386e-07
125.757576, 50.000000, 50.000000, 3.194545610733e-07
125.757576, 50.000000, 60.000000, 3.038913202931e-07
125.757576, 50.000000, 70.000000, 2.899878400759e-07
125.757576, 50.000000, 80.000000, 2.774780937219e-07
125.757576, 50.000000, 90.000000, 2.661552944719e-07
125.757576, 50.000000, 100.000000, 2.558555153552e-07
125.757576, 50.000000, 110.000000, 2.464466063084e-07
125.757576, 50.000000, 120.000000, 2.378204771259e-07
125.757576, 50.000000, 130.000000, 2.298875895386e-07
125.757576, 50.000000, 140.000000, 2.225729404653e-07
125.757576, 60.000000, 50.000000, 3.038913202931e-07
125.757576, 60.000000, 60.000000, 2.899878400759e-07
125.757576, 60.000000, 70.000000, 2.774780937219e-07
125.757576, 60.000000, 80.000000, 2.661552944719e-07
125.757576, 60.000000, 90.000000, 2.558555153552e-07
125.757576, 60.000000, 100.000000, 2.464466063084e-07
125.757576, 60.000000, 110.000000, 2.378204771259e-07
125.757576, 60.000000, 120.000000, 2.298875895386e-07
125.757576, 60.000000, 130.000000, 2.225729404653e-07
125.757576, 60.000000, 140.000000, 2.158130767685e-07
125.757576, 70.000000, 50.000000, 2.899878400759e-07
125.757576, 70.000000, 60.000000, 2.774780937219e-07
125.757576, 70.000000, 70.000000, 2.661552944719e-07
125.757576, 70.000000, 80.000000, 2.558555153552e-07
125.757576, 70.000000, 90.000000, 2.464466063084e-07
125.757576, 70.000000, 100.000000, 2.378204771259e-07
125.757576, 70.000000, 110.000000, 2.298875895386e-07
125.757576, 70.000000, 120.000000, 2.225729404653e-07
125.757576, 70.000000, 130.000000, 2.158130767685e-07
125.757576, 70.000000, 140.000000, 2.095538391153e-07
125.757576, 80.000000, 50.000000, 2.774780937219e-07
125.757576, 80.000000, 60.000000, 2.661552944719e-07
125.757576, 80.000000, 70.000000, 2.558555153552e-07
125.757576, 80.000000, 80.000000, 2.464466063084e-07
125.757576, 80.000000, 90.000000, 2.378204771259e-07
125.757576, 80.000000, 100.000000, 2.298875895386e-07
125.757576, 80.000000, 110.000000, 2.225729404653e-07
125.757576, 80.000000, 120.000000, 2.158130767685e-07
125.757576, 80.000000, 130.000000, 2.095538391153e-07
125.757576, 80.000000, 140.000000, 2.037486311691e-07
125.757576, 90.000000, 50.000000, 2.661552944719e-07
125.757576, 90.000000, 60.000000, 2.558555153552e-07
125.757576, 90.000000, 70.000000, 2.464466063084e-07
125.757576, 90.000000, 80.000000, 2.378204771259e-07
125.757576, 90.000000, 90.000000, 2.298875895386e-07
125.757576, 90.000000, 100.000000, 2.225729404653e-07
125.757576, 90.000000, 110.000000, 2.158130767685e-07
125.757576, 90.000000, 120.000000, 2.095538391153e-07
125.757576, 90.000000, 130.000000, 2.037486311691e-07
125.757576, 90.000000, 140.000000, 1.983570738356e-07
125.757576, 100.000000, 50.000000, 2.558555153552e-07
125.757576, 100.000000, 60.000000, 2.464466063084e-07
125.757576, 100.000000, 70.000000, 2.378204771259e-07
125.757576, 100.000000, 80.000000, 2.298875895386e-07
125.757576, 100.000000, 90.000000, 2.225729404653e-07
125.757576, 100.000000, 100.000000, 2.158130767685e-07
125.757576, 100.000000, 110.000000, 2.095538391153e-07
125.757576, 100.000000, 120.000000, 2.037486311691e-07
125.757576, 100.000000, 130.000000, 1.983570738356e-07
125.757576, 100.000000, 140.000000, 1.933439461326e-07
127.272727, 10.000000, 50.000000, 4.097698293714e-07
127.272727, 10.000000, 60.000000, 3.823968362631e-07
127.272727, 10.000000, 70.000000, 3.591477005954e-07
127.272727, 10.000000, 80.000000, 3.390482363212e-07
127.272727, 10.000000, 90.000000, 3.214332760468e-07
127.272727, 10.000000, 100.000000, 3.058283829431e-07
127.272727, 10.000000, 110.000000, 2.918832504023e-07
127.272727, 10.000000, 120.000000, 2.793318517247e-07
127.272727, 10.000000, 130.000000, 2.679674001511e-07
127.272727, 10.000000, 140.000000, 2.576259687109e-07
127.272727, 20.000000, 50.000000, 3.823968362631e-07
127.272727, 20.000000, 60.000000, 3.591477005954e-07
127.272727, 20.000000, 70.000000, 3.390482363212e-07
127.272727, 20.000000, 80.000000, 3.214332760468e-07
127.272727, 20.000000, 90.000000, 3.058283829431e-07
127.272727, 20.000000, 100.000000, 2.918832504023e-07
127.272727, 20.000000, 110.000000, 2.793318517247e-07
127.272727, 20.000000, 120.000000, 2.679674001511e-07
127.272727, 20.000000, 130.000000, 2.576259687109e-07
127.272727, 20.000000, 140.000000, 2.481754073405e-07
127.272727, 30.000000, 50.000000, 3.591477005954e-07
127.272727, 30.000000, 60.000000, 3.390482363212e-07
127.272727, 30.000000, 70.000000, 3.214332760468e-07
127.272727, 30.000000, 80.000000, 3.058283829431e-07
127.272727, 30.000000, 90.000000, 2.918832504023e-07
127.272727, 30.000000, 100.000000, 2.793318517247e-07
127.272727, 30.000000, 110.000000, 2.679674001511e-07
127.272727, 30.000000, 120.000000, 2.576259687109e-07
127.272727, 30.000000, 130.000000, 2.481754073405e-07
127.272727, 30.000000, 140.000000, 2.395076258344e-07
127.272727, 40.000000, 50.000000, 3.390482363212e-07
127.272727, 40.000000, 60.000000, 3.214332760468e-07
127.272727, 40.000000, 70.000000, 3.058283829431e-07
127.272727, 40.000000, 80.000000, 2.918832504023e-07
127.272727, 40.000000, 90.000000, 2.793318517247e-07
127.272727, 40.000000, 100.000000, 2.679674001511e-07
127.272727, 40.000000, 110.000000, 2.576259687109e-07
127.272727, 40.000000, 120.000000, 2.481754073405e-07
127.272727, 40.000000, 130.000000, 2.395076258344e-07
127.272727, 40.000000, 140.000000, 2.315330859235e-07
127.272727, 50.000000, 50.000000, 3.214332760468e-07
127.272727, 50.000000, 60.000000, 3.058283829431e-07
127.272727, 50.000000, 70.000000, 2.918832504023e-07
127.272727, 50.000000, 80.000000, 2.793318517247e-07
127.272727, 50.000000, 90.000000, 2.679674001511e-07
127.272727, 50.000000, 100.000000, 2.576259687109e-07
127.272727, 50.000000, 110.000000, 2.481754073405e-07
127.272727, 50.000000, 120.000000, 2.395076258344e-07
127.272727, 50.000000, 130.000000, 2.315330859235e-07
127.272727, 50.000000, 140.000000, 2.241767845266e-07
127.272727, 60.000000, 50.000000, 3.058283829431e-07
127.272727, 60.000000, 60.000000, 2.918832504023e-07
127.272727, 60.000000, 70.000000, 2.793318517247e-07
127.272727, 60.000000, 80.000000, 2.679674001511e-07
127.272727, 60.000000, 90.000000, 2.576259687109e-07
127.272727, 60.000000, 100.000000, 2.481754073405e-07
127.272727, 60.000000, 110.000000, 2.395076258344e-07
127.272727, 60.000000, 120.000000, 2.315330859235e-07
127.272727, 60.000000, 130.000000, 2.241767845266e-07
127.272727, 60.000000, 140.000000, 2.173752685062e-07
127.272727, 70.000000, 50.000000, 2.918832504023e-07
127.272727, 70.000000, 60.000000, 2.793318517247e-07
127.272727, 70.000000, 70.000000, 2.679674001511e-07
127.272727, 70.000000, 80.000000, 2.576259687109e-07
127.272727, 70.000000, 90.000000, 2.481754073405e-07
127.272727, 70.000000, 100.000000, 2.395076258344e-07
127.272727, 70.000000, 110.000000, 2.315330859235e-07
127.272727, 70.000000, 120.000000, 2.241767845266e-07
127.272727, 70.000000, 130.000000, 2.173752685062e-07
127.272727, 70.000000, 140.000000, 2.110743785295e-07
127.272727, 80.000000, 50.000000, 2.793318517247e-07
127.272727, 80.000000, 60.000000, 2.679674001511e-07
127.272727, 80.000000, 70.000000, 2.576259687109e-07
127.272727, 80.000000, 80.000000, 2.481754073405e-07
127.272727, 80.000000, 90.000000, 2.395076258344e-07
127.272727, 80.000000, 100.000000, 2.315330859235e-07
127.272727, 80.000000, 110.000000, 2.241767845266e-07
127.272727, 80.000000, 120.000000, 2.173752685062e-07
127.272727, 80.000000, 130.000000, 2.110743785295e-07
127.272727, 80.000000, 140.000000, 2.052275182597e-07
127.272727, 90.000000, 50.000000, 2.679674001511e-07
127.272727, 90.000000, 60.000000, 2.576259687109e-07
127.272727, 90.000000, 70.000000, 2.481754073405e-07
127.272727, 90.000000, 80.000000, 2.395076258344e-07
127.272727, 90.000000, 90.000000, 2.315330859235e-07
127.272727, 90.000000, 100.000000, 2.241767845266e-07
127.272727, 90.000000, 110.000000, 2.173752685062e-07
127.272727, 90.000000, 120.000000, 2.110743785295e-07
127.272727, 90.000000, 130.000000, 2.052275182597e-07
127.272727, 90.000000, 140.000000, 1.997943086026e-07
127.272727, 100.000000, 50.000000, 2.576259687109e-07
127.272727, 100.000000, 60.000000, 2.481754073405e-07
127.272727, 100.000000, 70.000000, 2.395076258344e-07
127.272727, 100.000000, 80.000000, 2.315330859235e-07
127.272727, 100.000000, 90.000000, 2.241767845266e-07
127.272727, 100.000000, 100.000000, 2.173752685062e-07
127.272727, 100.000000, 110.000000, 2.110743785295e-07
127.272727, 100.000000, 120.000000, 2.052275182597e-07
127.272727, 100.000000, 130.000000, 1.997943086026e-07
127.272727, 100.000000, 140.000000, 1.947395285760e-07
128.787879, 10.000000, 50.000000, 4.118926872874e-07
128.787879, 10.000000, 60.000000, 3.844790219102e-07
128.787879, 10.000000, 70.000000, 3.611892139735e-07
128.787879, 10.000000, 80.000000, 3.410490774305e-07
128.787879, 10.000000, 90.000000, 3.233934448871e-07
128.787879, 10.000000, 100.000000, 3.077478795145e-07
128.787879, 10.000000, 110.000000, 2.937620747048e-07
128.787879, 10.000000, 120.000000, 2.811700037583e-07
128.787879, 10.000000, 130.000000, 2.697648799158e-07
128.787879, 10.000000, 140.000000, 2.593827762067e-07
128.787879, 20.000000, 50.000000, 3.844790219102e-07
128.787879, 20.000000, 60.000000, 3.611892139735e-07
128.787879, 20.000000, 70.000000, 3.410490774305e-07
128.787879, 20.000000, 80.000000, 3.233934448871e-07
128.787879, 20.000000, 90.000000, 3.077478795145e-07
128.787879, 20.000000, 100.000000, 2.937620747048e-07
128.787879, 20.000000, 110.000000, 2.811700037583e-07
128.787879, 20.000000, 120.000000, 2.697648799158e-07
128.787879, 20.000000, 130.000000, 2.593827762067e-07
128.787879, 20.000000, 140.000000, 2.498915425674e-07
128.787879, 30.000000, 50.000000, 3.611892139735e-07
128.787879, 30.000000, 60.000000, 3.410490774305e-07
128.787879, 30.000000, 70.000000, 3.233934448871e-07
128.787879, 30.000000, 80.000000, 3.077478795145e-07
128.787879, 30.000000, 90.000000, 2.937620747048e-07
128.787879, 30.000000, 100.000000, 2.811700037583e-07
128.787879, 30.000000, 110.000000, 2.697648799158e-07
128.787879, 30.000000, 120.000000, 2.593827762067e-07
128.787879, 30.000000, 130.000000, 2.498915425674e-07
128.787879, 30.000000, 140.000000, 2.411830887923e-07
128.787879, 40.000000, 50.000000, 3.410490774305e-07
128.787879, 40.000000, 60.000000, 3.233934448871e-07
128.787879, 40.000000, 70.000000, 3.077478795145e-07
128.787879, 40.000000, 80.000000, 2.937620747048e-07
128.787879, 40.000000, 90.000000, 2.811700037583e-07
128.787879, 40.000000, 100.000000, 2.697648799158e-07
128.787879, 40.000000, 110.000000, 2.593827762067e-07
128.787879, 40.000000, 120.000000, 2.498915425674e-07
128.787879, 40.000000, 130.000000, 2.411830887923e-07
128.787879, 40.000000, 140.000000, 2.331678766126e-07
128.787879, 50.000000, 50.000000, 3.233934448871e-07
128.787879, 50.000000, 60.000000, 3.077478795145e-07
128.787879, 50.000000, 70.000000, 2.937620747048e-07
128.787879, 50.000000, 80.000000, 2.811700037583e-07
128.787879, 50.000000, 90.000000, 2.697648799158e-07
128.787879, 50.000000, 100.000000, 2.593827762067e-07
128.787879, 50.000000, 110.000000, 2.498915425674e-07
128.787879, 50.000000, 120.000000, 2.411830887923e-07
128.787879, 50.000000, 130.000000, 2.331678766126e-07
128.787879, 50.000000, 140.000000, 2.257709029468e-07
128.787879, 60.000000, 50.000000, 3.077478795145e-07
128.787879, 60.000000, 60.000000, 2.937620747048e-07
128.787879, 60.000000, 70.000000, 2.811700037583e-07
128.787879, 60.000000, 80.000000, 2.697648799158e-07
128.787879, 60.000000, 90.000000, 2.593827762067e-07
128.787879, 60.000000, 100.000000, 2.498915425674e-07
128.787879, 60.000000, 110.000000, 2.411830887923e-07
128.787879, 60.000000, 120.000000, 2.331678766126e-07
128.787879, 60.000000, 130.000000, 2.257709029468e-07
128.787879, 60.000000, 140.000000, 2.189287146575e-07
128.787879, 70.000000, 50.000000, 2.937620747048e-07
128.787879, 70.000000, 60.000000, 2.811700037583e-07
128.787879, 70.000000, 70.000000, 2.697648799158e-07
128.787879, 70.000000, 80.000000, 2.593827762067e-07
128.787879, 70.000000, 90.000000, 2.498915425674e-07
128.787879, 70.000000, 100.000000, 2.411830887923e-07
128.787879, 70.000000, 110.000000, 2.331678766126e-07
128.787879, 70.000000, 120.000000, 2.257709029468e-07
128.787879, 70.000000, 130.000000, 2.189287146575e-07
128.787879, 70.000000, 140.000000, 2.125871524118e-07
128.787879, 80.000000, 50.000000, 2.811700037583e-07
128.787879, 80.000000, 60.000000, 2.697648799158e-07
128.787879, 80.000000, 70.000000, 2.593827762067e-07
128.787879, 80.000000, 80.000000, 2.498915425674e-07
128.787879, 80.000000, 90.000000, 2.411830887923e-07
128.787879, 80.000000, 100.000000, 2.331678766126e-07
128.787879, 80.000000, 110.000000, 2.257709029468e-07
128.787879, 80.000000, 120.000000, 2.189287146575e-07
128.787879, 80.000000, 130.000000, 2.125871524118e-07
128.787879, 80.000000, 140.000000, 2.066996198731e-07
128.787879, 90.000000, 50.000000, 2.697648799158e-07
128.787879, 90.000000, 60.000000, 2.593827762067e-07
128.787879, 90.000000, 70.000000, 2.498915425674e-07
128.787879, 90.000000, 80.000000, 2.411830887923e-07
128.787879, 90.000000, 90.000000, 2.331678766126e-07
128.787879, 90.000000, 100.000000, 2.257709029468e-07
128.787879, 90.000000, 110.000000, 2.189287146575e-07
128.787879, 90.000000, 120.000000, 2.125871524118e-07
128.787879, 90.000000, 130.000000, 2.066996198731e-07
128.787879, 90.000000, 140.000000, 2.012257379472e-07
128.787879, 100.000000, 50.000000, 2.593827762067e-07
128.787879, 100.000000, 60.000000, 2.498915425674e-07
128.787879, 100.000000, 70.000000, 2.411830887923e-07
128.787879, 100.000000, 80.000000, 2.331678766126e-07
128.787879, 100.000000, 90.000000, 2.257709029468e-07
128.787879, 100.000000, 100.000000, 2.189287146575e-07
128.787879, 100.000000, 110.000000, 2.125871524118e-07
128.787879, 100.000000, 120.000000, 2.066996198731e-07
128.787879, 100.000000, 130.000000, 2.012257379472e-07
128.787879, 100.000000, 140.000000, 1.961302856516e-07
130.303030, 10.000000, 50.000000, 4.139935368269e-07
130.303030, 10.000000, 60.000000, 3.865401450475e-07
130.303030, 10.000000, 70.000000, 3.632106107086e-07
130.303030, 10.000000, 80.000000, 3.430307477634e-07
130.303030, 10.000000, 90.000000, 3.253353888179e-07
130.303030, 10.000000, 100.000000, 3.096500970431e-07
130.303030, 10.000000, 110.000000, 2.956245658312e-07
130.303030, 10.000000, 120.000000, 2.829927684825e-07
130.303030, 10.000000, 130.000000, 2.715479182378e-07
130.303030, 10.000000, 140.000000, 2.611260881265e-07
130.303030, 20.000000, 50.000000, 3.865401450475e-07
130.303030, 20.000000, 60.000000, 3.632106107086e-07
130.303030, 20.000000, 70.000000, 3.430307477634e-07
130.303030, 20.000000, 80.000000, 3.253353888179e-07
130.303030, 20.000000, 90.000000, 3.096500970431e-07
130.303030, 20.000000, 100.000000, 2.956245658312e-07
130.303030, 20.000000, 110.000000, 2.829927684825e-07
130.303030, 20.000000, 120.000000, 2.715479182378e-07
130.303030, 20.000000, 130.000000, 2.611260881265e-07
130.303030, 20.000000, 140.000000, 2.515951280850e-07
