Wgr,Rgrr,Rgrt,Rgrb,Rgrl,Rgr
2.053999999999997614e-07,1.104896281558934897e+08,4.861543638859312981e+06,4.861543638859312981e+06,1.104896281558934897e+08,2.328325497537984978e+06
2.055799999999997537e-07,1.104332127643495053e+08,4.859061361631377600e+06,4.859061361631377600e+06,1.104332127643495053e+08,2.327136667447977699e+06
2.057599999999997461e-07,1.103769454013020247e+08,4.856585597657288425e+06,4.856585597657288425e+06,1.103769454013020247e+08,2.325950956732417922e+06
2.059399999999997384e-07,1.103208255492893755e+08,4.854116324168731458e+06,4.854116324168731458e+06,1.103208255492893755e+08,2.324768354486939963e+06
2.061199999999997308e-07,1.102648526931090057e+08,4.851653518496795557e+06,4.851653518496795557e+06,1.102648526931090057e+08,2.323588849854786880e+06
2.062999999999997231e-07,1.102090263198059350e+08,4.849197158071460202e+06,4.849197158071460202e+06,1.102090263198059350e+08,2.322412432026561350e+06
2.064799999999997155e-07,1.101533459186608195e+08,4.846747220421075821e+06,4.846747220421075821e+06,1.101533459186608195e+08,2.321239090239978861e+06
2.066599999999997078e-07,1.100978109811783135e+08,4.844303683171845041e+06,4.844303683171845041e+06,1.100978109811783135e+08,2.320068813779619522e+06
2.068399999999997002e-07,1.100424210010753870e+08,4.841866524047316052e+06,4.841866524047316052e+06,1.100424210010753870e+08,2.318901591976684052e+06
2.070199999999996925e-07,1.099871754742700756e+08,4.839435720867882483e+06,4.839435720867882483e+06,1.099871754742700756e+08,2.317737414208756294e+06
2.071999999999996848e-07,1.099320738988695443e+08,4.837011251550260000e+06,4.837011251550260000e+06,1.099320738988695443e+08,2.316576269899549894e+06
2.073799999999996772e-07,1.098771157751591057e+08,4.834593094107000157e+06,4.834593094107000157e+06,1.098771157751591057e+08,2.315418148518678267e+06
2.075599999999996695e-07,1.098223006055906117e+08,4.832181226645986550e+06,4.832181226645986550e+06,1.098223006055906117e+08,2.314263039581411052e+06
2.077399999999996619e-07,1.097676278947713971e+08,4.829775627369941212e+06,4.829775627369941212e+06,1.097676278947713971e+08,2.313110932648439426e+06
2.079199999999996542e-07,1.097130971494528651e+08,4.827376274575925432e+06,4.827376274575925432e+06,1.097130971494528651e+08,2.311961817325634416e+06
2.080999999999996466e-07,1.096587078785195351e+08,4.824983146654859185e+06,4.824983146654859185e+06,1.096587078785195351e+08,2.310815683263821527e+06
2.082799999999996389e-07,1.096044595929779410e+08,4.822596222091028467e+06,4.822596222091028467e+06,1.096044595929779410e+08,2.309672520158538129e+06
2.084599999999996313e-07,1.095503518059455901e+08,4.820215479461604729e+06,4.820215479461604729e+06,1.095503518059455901e+08,2.308532317749810871e+06
2.086399999999996236e-07,1.094963840326400548e+08,4.817840897436161526e+06,4.817840897436161526e+06,1.094963840326400548e+08,2.307395065821916331e+06
2.088199999999996160e-07,1.094425557903681546e+08,4.815472454776197672e+06,4.815472454776197672e+06,1.094425557903681546e+08,2.306260754203159828e+06
2.089999999999996083e-07,1.093888665985151082e+08,4.813110130334664136e+06,4.813110130334664136e+06,1.093888665985151082e+08,2.305129372765643988e+06
2.091799999999996007e-07,1.093353159785338193e+08,4.810753903055487201e+06,4.810753903055487201e+06,1.093353159785338193e+08,2.304000911425041500e+06
2.093599999999995930e-07,1.092819034539342225e+08,4.808403751973104663e+06,4.808403751973104663e+06,1.092819034539342225e+08,2.302875360140375793e+06
2.095399999999995854e-07,1.092286285502726585e+08,4.806059656211996451e+06,4.806059656211996451e+06,1.092286285502726585e+08,2.301752708913791459e+06
2.097199999999995777e-07,1.091754907951413840e+08,4.803721594986219890e+06,4.803721594986219890e+06,1.091754907951413840e+08,2.300632947790335398e+06
2.098999999999995701e-07,1.091224897181580216e+08,4.801389547598952428e+06,4.801389547598952428e+06,1.091224897181580216e+08,2.299516066857735626e+06
2.100799999999995624e-07,1.090696248509552330e+08,4.799063493442029692e+06,4.799063493442029692e+06,1.090696248509552330e+08,2.298402056246182881e+06
2.102599999999995548e-07,1.090168957271702141e+08,4.796743411995489150e+06,4.796743411995489150e+06,1.090168957271702141e+08,2.297290906128108036e+06
2.104399999999995471e-07,1.089643018824346960e+08,4.794429282827125862e+06,4.794429282827125862e+06,1.089643018824346960e+08,2.296182606717971619e+06
2.106199999999995394e-07,1.089118428543643802e+08,4.792121085592032410e+06,4.792121085592032410e+06,1.089118428543643802e+08,2.295077148272046354e+06
2.107999999999995318e-07,1.088595181825490296e+08,4.789818800032156520e+06,4.789818800032156520e+06,1.088595181825490296e+08,2.293974521088197827e+06
2.109799999999995241e-07,1.088073274085422456e+08,4.787522405975857750e+06,4.787522405975857750e+06,1.088073274085422456e+08,2.292874715505678672e+06
2.111599999999995165e-07,1.087552700758513957e+08,4.785231883337460458e+06,4.785231883337460458e+06,1.087552700758513957e+08,2.291777721904913895e+06
2.113399999999995088e-07,1.087033457299277037e+08,4.782947212116817944e+06,4.782947212116817944e+06,1.087033457299277037e+08,2.290683530707288533e+06
2.115199999999995012e-07,1.086515539181564152e+08,4.780668372398881242e+06,4.780668372398881242e+06,1.086515539181564152e+08,2.289592132374942768e+06
2.116999999999994935e-07,1.085998941898466051e+08,4.778395344353250228e+06,4.778395344353250228e+06,1.085998941898466051e+08,2.288503517410560511e+06
2.118799999999994859e-07,1.085483660962217897e+08,4.776128108233758248e+06,4.776128108233758248e+06,1.085483660962217897e+08,2.287417676357164048e+06
2.120599999999994782e-07,1.084969691904098392e+08,4.773866644378032535e+06,4.773866644378032535e+06,1.084969691904098392e+08,2.286334599797908217e+06
2.122399999999994706e-07,1.084457030274334401e+08,4.771610933207070455e+06,4.771610933207070455e+06,1.084457030274334401e+08,2.285254278355876449e+06
2.124199999999994629e-07,1.083945671642004997e+08,4.769360955224821344e+06,4.769360955224821344e+06,1.083945671642004997e+08,2.284176702693880070e+06
2.125999999999994553e-07,1.083435611594944596e+08,4.767116691017755307e+06,4.767116691017755307e+06,1.083435611594944596e+08,2.283101863514250610e+06
2.127799999999994476e-07,1.082926845739648342e+08,4.764878121254451573e+06,4.764878121254451573e+06,1.082926845739648342e+08,2.282029751558645163e+06
2.129599999999994400e-07,1.082419369701177478e+08,4.762645226685180329e+06,4.762645226685180329e+06,1.082419369701177478e+08,2.280960357607845217e+06
2.131399999999994323e-07,1.081913179123065323e+08,4.760417988141487353e+06,4.760417988141487353e+06,1.081913179123065323e+08,2.279893672481555492e+06
2.133199999999994247e-07,1.081408269667223096e+08,4.758196386535780504e+06,4.758196386535780504e+06,1.081408269667223096e+08,2.278829687038208824e+06
2.134999999999994170e-07,1.080904637013848424e+08,4.755980402860932052e+06,4.755980402860932052e+06,1.080904637013848424e+08,2.277768392174775712e+06
2.136799999999994094e-07,1.080402276861331314e+08,4.753770018189856783e+06,4.753770018189856783e+06,1.080402276861331314e+08,2.276709778826559428e+06
2.138599999999994017e-07,1.079901184926163107e+08,4.751565213675117120e+06,4.751565213675117120e+06,1.079901184926163107e+08,2.275653837967009749e+06
2.140399999999993940e-07,1.079401356942844540e+08,4.749365970548515208e+06,4.749365970548515208e+06,1.079401356942844540e+08,2.274600560607526917e+06
2.142199999999993864e-07,1.078902788663796633e+08,4.747172270120704547e+06,4.747172270120704547e+06,1.078902788663796633e+08,2.273549937797272578e+06
2.143999999999993787e-07,1.078405475859267712e+08,4.744984093780777417e+06,4.744984093780777417e+06,1.078405475859267712e+08,2.272501960622977931e+06
2.145799999999993711e-07,1.077909414317246526e+08,4.742801422995883971e+06,4.742801422995883971e+06,1.077909414317246526e+08,2.271456620208756533e+06
2.147599999999993634e-07,1.077414599843370765e+08,4.740624239310830832e+06,4.740624239310830832e+06,1.077414599843370765e+08,2.270413907715914771e+06
2.149399999999993558e-07,1.076921028260838985e+08,4.738452524347690865e+06,4.738452524347690865e+06,1.076921028260838985e+08,2.269373814342763741e+06
2.151199999999993481e-07,1.076428695410324186e+08,4.736286259805426002e+06,4.736286259805426002e+06,1.076428695410324186e+08,2.268336331324437633e+06
2.152999999999993405e-07,1.075937597149883807e+08,4.734125427459487692e+06,4.734125427459487692e+06,1.075937597149883807e+08,2.267301449932705145e+06
2.154799999999993328e-07,1.075447729354873002e+08,4.731970009161440656e+06,4.731970009161440656e+06,1.075447729354873002e+08,2.266269161475786008e+06
2.156599999999993252e-07,1.074959087917859852e+08,4.729819986838582903e+06,4.729819986838582903e+06,1.074959087917859852e+08,2.265239457298171706e+06
2.158399999999993175e-07,1.074471668748536706e+08,4.727675342493560165e+06,4.727675342493560165e+06,1.074471668748536706e+08,2.264212328780440614e+06
2.160199999999993099e-07,1.073985467773636580e+08,4.725536058203999884e+06,4.725536058203999884e+06,1.073985467773636580e+08,2.263187767339080572e+06
2.161999999999993022e-07,1.073500480936846584e+08,4.723402116122123785e+06,4.723402116122123785e+06,1.073500480936846584e+08,2.262165764426304493e+06
2.163799999999992946e-07,1.073016704198724627e+08,4.721273498474387452e+06,4.721273498474387452e+06,1.073016704198724627e+08,2.261146311529879458e+06
2.165599999999992869e-07,1.072534133536614329e+08,4.719150187561102211e+06,4.719150187561102211e+06,1.072534133536614329e+08,2.260129400172941852e+06
2.167399999999992793e-07,1.072052764944561869e+08,4.717032165756070986e+06,4.717032165756070986e+06,1.072052764944561869e+08,2.259115021913826931e+06
2.169199999999992716e-07,1.071572594433231801e+08,4.714919415506219491e+06,4.714919415506219491e+06,1.071572594433231801e+08,2.258103168345890474e+06
2.170999999999992640e-07,1.071093618029826432e+08,4.712811919331235811e+06,4.712811919331235811e+06,1.071093618029826432e+08,2.257093831097334623e+06
2.172799999999992563e-07,1.070615831778001636e+08,4.710709659823206253e+06,4.710709659823206253e+06,1.070615831778001636e+08,2.256087001831037458e+06
2.174599999999992486e-07,1.070139231737786233e+08,4.708612619646258652e+06,4.708612619646258652e+06,1.070139231737786233e+08,2.255082672244376969e+06
2.176399999999992410e-07,1.069663813985500187e+08,4.706520781536200084e+06,4.706520781536200084e+06,1.069663813985500187e+08,2.254080834069061559e+06
2.178199999999992333e-07,1.069189574613674283e+08,4.704434128300165758e+06,4.704434128300165758e+06,1.069189574613674283e+08,2.253081479070961010e+06
2.179999999999992257e-07,1.068716509730969369e+08,4.702352642816264182e+06,4.702352642816264182e+06,1.068716509730969369e+08,2.252084599049934652e+06
2.181799999999992180e-07,1.068244615462097079e+08,4.700276308033226989e+06,4.700276308033226989e+06,1.068244615462097079e+08,2.251090185839667916e+06
2.183599999999992104e-07,1.067773887947739959e+08,4.698205106970055029e+06,4.698205106970055029e+06,1.067773887947739959e+08,2.250098231307497714e+06
2.185399999999992027e-07,1.067304323344472647e+08,4.696139022715679370e+06,4.696139022715679370e+06,1.067304323344472647e+08,2.249108727354252245e+06
2.187199999999991951e-07,1.066835917824683338e+08,4.694078038428606465e+06,4.694078038428606465e+06,1.066835917824683338e+08,2.248121665914083365e+06
2.188999999999991874e-07,1.066368667576496452e+08,4.692022137336583808e+06,4.692022137336583808e+06,1.066368667576496452e+08,2.247137038954302669e+06
2.190799999999991798e-07,1.065902568803693950e+08,4.689971302736252546e+06,4.689971302736252546e+06,1.065902568803693950e+08,2.246154838475216646e+06
2.192599999999991721e-07,1.065437617725638747e+08,4.687925517992809415e+06,4.687925517992809415e+06,1.065437617725638747e+08,2.245175056509966031e+06
2.194399999999991645e-07,1.064973810577198565e+08,4.685884766539672390e+06,4.685884766539672390e+06,1.064973810577198565e+08,2.244197685124364216e+06
2.196199999999991568e-07,1.064511143608668745e+08,4.683849031878141686e+06,4.683849031878141686e+06,1.064511143608668745e+08,2.243222716416734736e+06
2.197999999999991492e-07,1.064049613085696995e+08,4.681818297577066347e+06,4.681818297577066347e+06,1.064049613085696995e+08,2.242250142517752014e+06
2.199799999999991415e-07,1.063589215289207995e+08,4.679792547272514552e+06,4.679792547272514552e+06,1.063589215289207995e+08,2.241279955590284895e+06
2.201599999999991339e-07,1.063129946515328288e+08,4.677771764667443931e+06,4.677771764667443931e+06,1.063129946515328288e+08,2.240312147829235997e+06
2.203399999999991262e-07,1.062671803075311780e+08,4.675755933531370945e+06,4.675755933531370945e+06,1.062671803075311780e+08,2.239346711461384781e+06
2.205199999999991186e-07,1.062214781295465529e+08,4.673745037700047716e+06,4.673745037700047716e+06,1.062214781295465529e+08,2.238383638745233882e+06
2.206999999999991109e-07,1.061758877517077029e+08,4.671739061075137928e+06,4.671739061075137928e+06,1.061758877517077029e+08,2.237422921970851719e+06
2.208799999999991032e-07,1.061304088096339405e+08,4.669737987623892725e+06,4.669737987623892725e+06,1.061304088096339405e+08,2.236464553459718823e+06
2.210599999999990956e-07,1.060850409404279888e+08,4.667741801378830336e+06,4.667741801378830336e+06,1.060850409404279888e+08,2.235508525564574171e+06
2.212399999999990879e-07,1.060397837826686651e+08,4.665750486437420361e+06,4.665750486437420361e+06,1.060397837826686651e+08,2.234554830669262446e+06
2.214199999999990803e-07,1.059946369764037132e+08,4.663764026961762458e+06,4.663764026961762458e+06,1.059946369764037132e+08,2.233603461188583169e+06
2.215999999999990726e-07,1.059496001631426811e+08,4.661782407178277150e+06,4.661782407178277150e+06,1.059496001631426811e+08,2.232654409568140283e+06
2.217799999999990650e-07,1.059046729858496934e+08,4.659805611377386376e+06,4.659805611377386376e+06,1.059046729858496934e+08,2.231707668284188956e+06
2.219599999999990573e-07,1.058598550889364928e+08,4.657833623913205229e+06,4.657833623913205229e+06,1.058598550889364928e+08,2.230763229843488894e+06
2.221399999999990497e-07,1.058151461182553321e+08,4.655866429203233682e+06,4.655866429203233682e+06,1.058151461182553321e+08,2.229821086783157662e+06
2.223199999999990420e-07,1.057705457210919708e+08,4.653904011728046462e+06,4.653904011728046462e+06,1.057705457210919708e+08,2.228881231670520268e+06
2.224999999999990344e-07,1.057260535461588502e+08,4.651946356030988507e+06,4.651946356030988507e+06,1.057260535461588502e+08,2.227943657102963887e+06
2.226799999999990267e-07,1.056816692435879111e+08,4.649993446717867628e+06,4.649993446717867628e+06,1.056816692435879111e+08,2.227008355707790703e+06
2.228599999999990191e-07,1.056373924649239779e+08,4.648045268456654623e+06,4.648045268456654623e+06,1.056373924649239779e+08,2.226075320142075885e+06
2.230399999999990114e-07,1.055932228631177694e+08,4.646101805977181531e+06,4.646101805977181531e+06,1.055932228631177694e+08,2.225144543092519976e+06
2.232199999999990038e-07,1.055491600925191641e+08,4.644163044070842676e+06,4.644163044070842676e+06,1.055491600925191641e+08,2.224216017275307793e+06
2.233999999999989961e-07,1.055052038088704050e+08,4.642228967590297572e+06,4.642228967590297572e+06,1.055052038088704050e+08,2.223289735435966402e+06
2.235799999999989885e-07,1.054613536692993343e+08,4.640299561449170113e+06,4.640299561449170113e+06,1.054613536692993343e+08,2.222365690349219367e+06
2.237599999999989808e-07,1.054176093323128223e+08,4.638374810621763580e+06,4.638374810621763580e+06,1.054176093323128223e+08,2.221443874818852637e+06
2.239399999999989732e-07,1.053739704577899873e+08,4.636454700142758898e+06,4.636454700142758898e+06,1.053739704577899873e+08,2.220524281677566469e+06
2.241199999999989655e-07,1.053304367069756985e+08,4.634539215106930584e+06,4.634539215106930584e+06,1.053304367069756985e+08,2.219606903786844108e+06
2.242999999999989578e-07,1.052870077424739003e+08,4.632628340668850578e+06,4.632628340668850578e+06,1.052870077424739003e+08,2.218691734036806040e+06
2.244799999999989502e-07,1.052436832282411009e+08,4.630722062042607926e+06,4.630722062042607926e+06,1.052436832282411009e+08,2.217778765346076339e+06
2.246599999999989425e-07,1.052004628295799196e+08,4.628820364501515403e+06,4.628820364501515403e+06,1.052004628295799196e+08,2.216867990661645308e+06
2.248399999999989349e-07,1.051573462131326050e+08,4.626923233377833851e+06,4.626923233377833851e+06,1.051573462131326050e+08,2.215959402958733030e+06
2.250199999999989272e-07,1.051143330468745381e+08,4.625030654062478803e+06,4.625030654062478803e+06,1.051143330468745381e+08,2.215052995240651071e+06
2.251999999999989196e-07,1.050714230001079589e+08,4.623142612004749477e+06,4.623142612004749477e+06,1.050714230001079589e+08,2.214148760538673028e+06
2.253799999999989119e-07,1.050286157434554845e+08,4.621259092712040059e+06,4.621259092712040059e+06,1.050286157434554845e+08,2.213246691911896691e+06
2.255599999999989043e-07,1.049859109488538355e+08,4.619380081749567762e+06,4.619380081749567762e+06,1.049859109488538355e+08,2.212346782447110862e+06
2.257399999999988966e-07,1.049433082895475924e+08,4.617505564740093425e+06,4.617505564740093425e+06,1.049433082895475924e+08,2.211449025258665439e+06
2.259199999999988890e-07,1.049008074400828779e+08,4.615635527363645844e+06,4.615635527363645844e+06,1.049008074400828779e+08,2.210553413488335907e+06
2.260999999999988813e-07,1.048584080763012022e+08,4.613769955357252620e+06,4.613769955357252620e+06,1.048584080763012022e+08,2.209659940305197611e+06
2.262799999999988737e-07,1.048161098753332794e+08,4.611908834514663555e+06,4.611908834514663555e+06,1.048161098753332794e+08,2.208768598905489780e+06
2.264599999999988660e-07,1.047739125155927241e+08,4.610052150686079636e+06,4.610052150686079636e+06,1.047739125155927241e+08,2.207879382512490265e+06
2.266399999999988584e-07,1.047318156767701656e+08,4.608199889777886681e+06,4.608199889777886681e+06,1.047318156767701656e+08,2.206992284376382828e+06
2.268199999999988507e-07,1.046898190398270488e+08,4.606352037752389908e+06,4.606352037752389908e+06,1.046898190398270488e+08,2.206107297774132807e+06
2.269999999999988431e-07,1.046479222869895995e+08,4.604508580627541989e+06,4.604508580627541989e+06,1.046479222869895995e+08,2.205224416009359062e+06
2.271799999999988354e-07,1.046061251017428041e+08,4.602669504476682283e+06,4.602669504476682283e+06,1.046061251017428041e+08,2.204343632412204053e+06
2.273599999999988278e-07,1.045644271688244343e+08,4.600834795428274199e+06,4.600834795428274199e+06,1.045644271688244343e+08,2.203464940339211840e+06
2.275399999999988201e-07,1.045228281742191315e+08,4.599004439665641636e+06,4.599004439665641636e+06,1.045228281742191315e+08,2.202588333173200022e+06
2.277199999999988124e-07,1.044813278051525205e+08,4.597178423426710069e+06,4.597178423426710069e+06,1.044813278051525205e+08,2.201713804323137272e+06
2.278999999999988048e-07,1.044399257500851601e+08,4.595356733003746718e+06,4.595356733003746718e+06,1.044399257500851601e+08,2.200841347224016674e+06
2.280799999999987971e-07,1.043986216987069100e+08,4.593539354743103497e+06,4.593539354743103497e+06,1.043986216987069100e+08,2.199970955336735584e+06
2.282599999999987895e-07,1.043574153419310153e+08,4.591726275044963695e+06,4.591726275044963695e+06,1.043574153419310153e+08,2.199102622147970833e+06
2.284399999999987818e-07,1.043163063718882948e+08,4.589917480363084003e+06,4.589917480363084003e+06,1.043163063718882948e+08,2.198236341170059517e+06
2.286199999999987742e-07,1.042752944819213748e+08,4.588112957204540260e+06,4.588112957204540260e+06,1.042752944819213748e+08,2.197372105940871406e+06
2.287999999999987665e-07,1.042343793665792197e+08,4.586312692129484378e+06,4.586312692129484378e+06,1.042343793665792197e+08,2.196509910023699515e+06
2.289799999999987589e-07,1.041935607216109633e+08,4.584516671750881709e+06,4.584516671750881709e+06,1.041935607216109633e+08,2.195649747007127386e+06
2.291599999999987512e-07,1.041528382439607531e+08,4.582724882734272629e+06,4.582724882734272629e+06,1.041528382439607531e+08,2.194791610504920129e+06
2.293399999999987436e-07,1.041122116317617893e+08,4.580937311797518283e+06,4.580937311797518283e+06,1.041122116317617893e+08,2.193935494155899156e+06
2.295199999999987359e-07,1.040716805843308717e+08,4.579153945710557513e+06,4.579153945710557513e+06,1.040716805843308717e+08,2.193081391623830423e+06
2.296999999999987283e-07,1.040312448021627963e+08,4.577374771295161918e+06,4.577374771295161918e+06,1.040312448021627963e+08,2.192229296597299632e+06
2.298799999999987206e-07,1.039909039869248271e+08,4.575599775424691848e+06,4.575599775424691848e+06,1.039909039869248271e+08,2.191379202789603733e+06
2.300599999999987130e-07,1.039506578414511979e+08,4.573828945023852400e+06,4.573828945023852400e+06,1.039506578414511979e+08,2.190531103938626591e+06
2.302399999999987053e-07,1.039105060697376579e+08,4.572062267068456858e+06,4.572062267068456858e+06,1.039105060697376579e+08,2.189684993806732353e+06
2.304199999999986977e-07,1.038704483769359887e+08,4.570299728585182689e+06,4.570299728585182689e+06,1.038704483769359887e+08,2.188840866180642974e+06
2.305999999999986900e-07,1.038304844693485945e+08,4.568541316651336849e+06,4.568541316651336849e+06,1.038304844693485945e+08,2.187998714871330187e+06
2.307799999999986824e-07,1.037906140544231087e+08,4.566787018394615501e+06,4.566787018394615501e+06,1.037906140544231087e+08,2.187158533713896293e+06
2.309599999999986747e-07,1.037508368407471031e+08,4.565036820992872119e+06,4.565036820992872119e+06,1.037508368407471031e+08,2.186320316567467991e+06
2.311399999999986670e-07,1.037111525380427539e+08,4.563290711673879996e+06,4.563290711673879996e+06,1.037111525380427539e+08,2.185484057315076701e+06
2.313199999999986594e-07,1.036715608571614027e+08,4.561548677715101279e+06,4.561548677715101279e+06,1.036715608571614027e+08,2.184649749863554258e+06
2.314999999999986517e-07,1.036320615100785047e+08,4.559810706443453208e+06,4.559810706443453208e+06,1.036320615100785047e+08,2.183817388143416028e+06
2.316799999999986441e-07,1.035926542098881751e+08,4.558076785235079005e+06,4.558076785235079005e+06,1.035926542098881751e+08,2.182986966108754277e+06
2.318599999999986364e-07,1.035533386707981825e+08,4.556346901515119709e+06,4.556346901515119709e+06,1.035533386707981825e+08,2.182158477737126406e+06
2.320399999999986288e-07,1.035141146081246287e+08,4.554621042757483199e+06,4.554621042757483199e+06,1.035141146081246287e+08,2.181331917029445991e+06
2.322199999999986211e-07,1.034749817382867932e+08,4.552899196484617889e+06,4.552899196484617889e+06,1.034749817382867932e+08,2.180507278009874281e+06
2.323999999999986135e-07,1.034359397788020819e+08,4.551181350267291069e+06,4.551181350267291069e+06,1.034359397788020819e+08,2.179684554725714028e+06
2.325799999999986058e-07,1.033969884482809454e+08,4.549467491724360734e+06,4.549467491724360734e+06,1.033969884482809454e+08,2.178863741247299127e+06
2.327599999999985982e-07,1.033581274664216638e+08,4.547757608522552066e+06,4.547757608522552066e+06,1.033581274664216638e+08,2.178044831667889375e+06
2.329399999999985905e-07,1.033193565540054142e+08,4.546051688376237638e+06,4.546051688376237638e+06,1.033193565540054142e+08,2.177227820103561971e+06
2.331199999999985829e-07,1.032806754328912795e+08,4.544349719047215767e+06,4.544349719047215767e+06,1.032806754328912795e+08,2.176412700693110935e+06
2.332999999999985752e-07,1.032420838260111809e+08,4.542651688344491646e+06,4.542651688344491646e+06,1.032420838260111809e+08,2.175599467597936280e+06
2.334799999999985676e-07,1.032035814573649615e+08,4.540957584124057554e+06,4.540957584124057554e+06,1.032035814573649615e+08,2.174788115001942962e+06
2.336599999999985599e-07,1.031651680520154238e+08,4.539267394288677722e+06,4.539267394288677722e+06,1.031651680520154238e+08,2.173978637111436110e+06
2.338399999999985523e-07,1.031268433360834420e+08,4.537581106787670404e+06,4.537581106787670404e+06,1.031268433360834420e+08,2.173171028155014850e+06
2.340199999999985446e-07,1.030886070367430598e+08,4.535898709616693668e+06,4.535898709616693668e+06,1.030886070367430598e+08,2.172365282383474056e+06
2.341999999999985370e-07,1.030504588822166473e+08,4.534220190817532130e+06,4.534220190817532130e+06,1.030504588822166473e+08,2.171561394069699105e+06
2.343799999999985293e-07,1.030123986017701328e+08,4.532545538477885537e+06,4.532545538477885537e+06,1.030123986017701328e+08,2.170759357508566231e+06
2.345599999999985216e-07,1.029744259257080108e+08,4.530874740731151775e+06,4.530874740731151775e+06,1.029744259257080108e+08,2.169959167016834952e+06
2.347399999999985140e-07,1.029365405853688419e+08,4.529207785756228492e+06,4.529207785756228492e+06,1.029365405853688419e+08,2.169160816933059599e+06
2.349199999999985063e-07,1.028987423131201863e+08,4.527544661777287722e+06,4.527544661777287722e+06,1.028987423131201863e+08,2.168364301617474761e+06
2.350999999999984987e-07,1.028610308423541188e+08,4.525885357063580304e+06,4.525885357063580304e+06,1.028610308423541188e+08,2.167569615451906342e+06
2.352799999999984910e-07,1.028234059074824601e+08,4.524229859929228202e+06,4.524229859929228202e+06,1.028234059074824601e+08,2.166776752839668654e+06
2.354599999999984834e-07,1.027858672439320385e+08,4.522578158733009361e+06,4.522578158733009361e+06,1.027858672439320385e+08,2.165985708205464296e+06
2.356399999999984757e-07,1.027484145881401151e+08,4.520930241878164001e+06,4.520930241878164001e+06,1.027484145881401151e+08,2.165196475995289627e+06
2.358199999999984681e-07,1.027110476775497049e+08,4.519286097812185995e+06,4.519286097812185995e+06,1.027110476775497049e+08,2.164409050676334184e+06
2.359999999999984604e-07,1.026737662506050020e+08,4.517645715026618913e+06,4.517645715026618913e+06,1.026737662506050020e+08,2.163623426736886147e+06
2.361799999999984528e-07,1.026365700467467755e+08,4.516009082056857646e+06,4.516009082056857646e+06,1.026365700467467755e+08,2.162839598686234560e+06
2.363599999999984451e-07,1.025994588064078540e+08,4.514376187481944449e+06,4.514376187481944449e+06,1.025994588064078540e+08,2.162057561054571066e+06
2.365399999999984375e-07,1.025624322710085809e+08,4.512747019924377091e+06,4.512747019924377091e+06,1.025624322710085809e+08,2.161277308392900974e+06
2.367199999999984298e-07,1.025254901829522997e+08,4.511121568049900234e+06,4.511121568049900234e+06,1.025254901829522997e+08,2.160498835272940807e+06
2.368999999999984222e-07,1.024886322856208682e+08,4.509499820567317307e+06,4.509499820567317307e+06,1.024886322856208682e+08,2.159722136287029367e+06
2.370799999999984145e-07,1.024518583233701885e+08,4.507881766228287481e+06,4.507881766228287481e+06,1.024518583233701885e+08,2.158947206048030406e+06
2.372599999999984069e-07,1.024151680415258557e+08,4.506267393827136606e+06,4.506267393827136606e+06,1.024151680415258557e+08,2.158174039189241361e+06
2.374399999999983992e-07,1.023785611863786429e+08,4.504656692200659774e+06,4.504656692200659774e+06,1.023785611863786429e+08,2.157402630364300683e+06
2.376199999999983916e-07,1.023420375051801652e+08,4.503049650227926672e+06,4.503049650227926672e+06,1.023420375051801652e+08,2.156632974247091450e+06
2.377999999999983839e-07,1.023055967461385131e+08,4.501446256830093451e+06,4.501446256830093451e+06,1.023055967461385131e+08,2.155865065531654283e+06
2.379799999999983762e-07,1.022692386584139317e+08,4.499846500970212743e+06,4.499846500970212743e+06,1.022692386584139317e+08,2.155098898932094220e+06
2.381599999999983686e-07,1.022329629921144545e+08,4.498250371653035283e+06,4.498250371653035283e+06,1.022329629921144545e+08,2.154334469182488043e+06
2.383399999999983609e-07,1.021967694982916117e+08,4.496657857924830168e+06,4.496657857924830168e+06,1.021967694982916117e+08,2.153571771036795806e+06
2.385199999999983533e-07,1.021606579289362729e+08,4.495068948873195797e+06,4.495068948873195797e+06,1.021606579289362729e+08,2.152810799268771894e+06
2.386999999999983456e-07,1.021246280369741619e+08,4.493483633626862429e+06,4.493483633626862429e+06,1.021246280369741619e+08,2.152051548671868630e+06
2.388799999999983380e-07,1.020886795762619376e+08,4.491901901355524547e+06,4.491901901355524547e+06,1.020886795762619376e+08,2.151294014059158973e+06
2.390599999999983303e-07,1.020528123015826941e+08,4.490323741269637831e+06,4.490323741269637831e+06,1.020528123015826941e+08,2.150538190263236873e+06
2.392399999999983227e-07,1.020170259686419666e+08,4.488749142620245926e+06,4.488749142620245926e+06,1.020170259686419666e+08,2.149784072136133444e+06
2.394199999999983150e-07,1.019813203340635598e+08,4.487178094698796049e+06,4.487178094698796049e+06,1.019813203340635598e+08,2.149031654549231753e+06
2.395999999999983074e-07,1.019456951553852707e+08,4.485610586836951785e+06,4.485610586836951785e+06,1.019456951553852707e+08,2.148280932393176481e+06
2.397799999999982997e-07,1.019101501910549253e+08,4.484046608406416140e+06,4.484046608406416140e+06,1.019101501910549253e+08,2.147531900577785447e+06
2.399599999999982921e-07,1.018746852004261911e+08,4.482486148818751797e+06,4.482486148818751797e+06,1.018746852004261911e+08,2.146784554031969048e+06
