Ncht,Nchb,Nchl,Nchr,Cg
3.626462646264625960e+02,3.626462646264625960e+02,1.311371137113711249e+01,1.311371137113711249e+01,1.449600985800470965e-11
3.629162916291628562e+02,3.629162916291628562e+02,1.311851185118511864e+01,1.311851185118511864e+01,1.450661210985069936e-11
3.631863186318631165e+02,3.631863186318631165e+02,1.312331233123312479e+01,1.312331233123312479e+01,1.451721436169668746e-11
3.634563456345634904e+02,3.634563456345634904e+02,1.312811281128113094e+01,1.312811281128113094e+01,1.452781661354268686e-11
3.637263726372637507e+02,3.637263726372637507e+02,1.313291329132913354e+01,1.313291329132913354e+01,1.453841886538867173e-11
3.639963996399640109e+02,3.639963996399640109e+02,1.313771377137713436e+01,1.313771377137713436e+01,1.454902111723466144e-11
3.642664266426642712e+02,3.642664266426642712e+02,1.314251425142514051e+01,1.314251425142514051e+01,1.455962336908065277e-11
3.645364536453645314e+02,3.645364536453645314e+02,1.314731473147314667e+01,1.314731473147314667e+01,1.457022562092664086e-11
3.648064806480647917e+02,3.648064806480647917e+02,1.315211521152115104e+01,1.315211521152115104e+01,1.458082787277262896e-11
3.650765076507650519e+02,3.650765076507650519e+02,1.315691569156915719e+01,1.315691569156915719e+01,1.459143012461862029e-11
3.653465346534653122e+02,3.653465346534653122e+02,1.316171617161716156e+01,1.316171617161716156e+01,1.460203237646460839e-11
3.656165616561655725e+02,3.656165616561655725e+02,1.316651665166516771e+01,1.316651665166516771e+01,1.461263462831059648e-11
3.658865886588658327e+02,3.658865886588658327e+02,1.317131713171317031e+01,1.317131713171317031e+01,1.462323688015658458e-11
3.661566156615661498e+02,3.661566156615661498e+02,1.317611761176117469e+01,1.317611761176117469e+01,1.463383913200257914e-11
3.664266426642664101e+02,3.664266426642664101e+02,1.318091809180918084e+01,1.318091809180918084e+01,1.464444138384857047e-11
3.666966696669666703e+02,3.666966696669666703e+02,1.318571857185718521e+01,1.318571857185718521e+01,1.465504363569455856e-11
3.669666966696669306e+02,3.669666966696669306e+02,1.319051905190518781e+01,1.319051905190518781e+01,1.466564588754054343e-11
3.672367236723671908e+02,3.672367236723671908e+02,1.319531953195319396e+01,1.319531953195319396e+01,1.467624813938653799e-11
3.675067506750675079e+02,3.675067506750675079e+02,1.320012001200120011e+01,1.320012001200120011e+01,1.468685039123252931e-11
3.677767776777677682e+02,3.677767776777677682e+02,1.320492049204920626e+01,1.320492049204920626e+01,1.469745264307851418e-11
3.680468046804680284e+02,3.680468046804680284e+02,1.320972097209720886e+01,1.320972097209720886e+01,1.470805489492450874e-11
3.683168316831682887e+02,3.683168316831682887e+02,1.321452145214521146e+01,1.321452145214521146e+01,1.471865714677049360e-11
3.685868586858685489e+02,3.685868586858685489e+02,1.321932193219321761e+01,1.321932193219321761e+01,1.472925939861648816e-11
3.688568856885689229e+02,3.688568856885689229e+02,1.322412241224122376e+01,1.322412241224122376e+01,1.473986165046247949e-11
3.691269126912691831e+02,3.691269126912691831e+02,1.322892289228922813e+01,1.322892289228922813e+01,1.475046390230846436e-11
3.693969396939694434e+02,3.693969396939694434e+02,1.323372337233723428e+01,1.323372337233723428e+01,1.476106615415445892e-11
3.696669666966697037e+02,3.696669666966697037e+02,1.323852385238523865e+01,1.323852385238523865e+01,1.477166840600044701e-11
3.699369936993699639e+02,3.699369936993699639e+02,1.324332433243324125e+01,1.324332433243324125e+01,1.478227065784643511e-11
3.702070207020702242e+02,3.702070207020702242e+02,1.324812481248124740e+01,1.324812481248124740e+01,1.479287290969242644e-11
3.704770477047704844e+02,3.704770477047704844e+02,1.325292529252925178e+01,1.325292529252925178e+01,1.480347516153841453e-11
3.707470747074707447e+02,3.707470747074707447e+02,1.325772577257725793e+01,1.325772577257725793e+01,1.481407741338440586e-11
3.710171017101710049e+02,3.710171017101710049e+02,1.326252625262526230e+01,1.326252625262526230e+01,1.482467966523039719e-11
3.712871287128712652e+02,3.712871287128712652e+02,1.326732673267326845e+01,1.326732673267326845e+01,1.483528191707638206e-11
3.715571557155715823e+02,3.715571557155715823e+02,1.327212721272127105e+01,1.327212721272127105e+01,1.484588416892237662e-11
3.718271827182718425e+02,3.718271827182718425e+02,1.327692769276927542e+01,1.327692769276927542e+01,1.485648642076836471e-11
3.720972097209721028e+02,3.720972097209721028e+02,1.328172817281727980e+01,1.328172817281727980e+01,1.486708867261435281e-11
3.723672367236723630e+02,3.723672367236723630e+02,1.328652865286528595e+01,1.328652865286528595e+01,1.487769092446034414e-11
3.726372637263726233e+02,3.726372637263726233e+02,1.329132913291329210e+01,1.329132913291329210e+01,1.488829317630633223e-11
3.729072907290729404e+02,3.729072907290729404e+02,1.329612961296129825e+01,1.329612961296129825e+01,1.489889542815232679e-11
3.731773177317732006e+02,3.731773177317732006e+02,1.330093009300930085e+01,1.330093009300930085e+01,1.490949767999831166e-11
3.734473447344734609e+02,3.734473447344734609e+02,1.330573057305730522e+01,1.330573057305730522e+01,1.492009993184429975e-11
3.737173717371737212e+02,3.737173717371737212e+02,1.331053105310531137e+01,1.331053105310531137e+01,1.493070218369029431e-11
3.739873987398739814e+02,3.739873987398739814e+02,1.331533153315331575e+01,1.331533153315331575e+01,1.494130443553628241e-11
3.742574257425742985e+02,3.742574257425742985e+02,1.332013201320131834e+01,1.332013201320131834e+01,1.495190668738227051e-11
3.745274527452745588e+02,3.745274527452745588e+02,1.332493249324932449e+01,1.332493249324932449e+01,1.496250893922826507e-11
3.747974797479748190e+02,3.747974797479748190e+02,1.332973297329732887e+01,1.332973297329732887e+01,1.497311119107425316e-11
3.750675067506750793e+02,3.750675067506750793e+02,1.333453345334533502e+01,1.333453345334533502e+01,1.498371344292024449e-11
3.753375337533753395e+02,3.753375337533753395e+02,1.333933393339333939e+01,1.333933393339333939e+01,1.499431569476623259e-11
3.756075607560755998e+02,3.756075607560755998e+02,1.334413441344134554e+01,1.334413441344134554e+01,1.500491794661221745e-11
3.758775877587758600e+02,3.758775877587758600e+02,1.334893489348935169e+01,1.334893489348935169e+01,1.501552019845821201e-11
3.761476147614761203e+02,3.761476147614761203e+02,1.335373537353735252e+01,1.335373537353735252e+01,1.502612245030420011e-11
3.764176417641763805e+02,3.764176417641763805e+02,1.335853585358535689e+01,1.335853585358535689e+01,1.503672470215018821e-11
3.766876687668766408e+02,3.766876687668766408e+02,1.336333633363336304e+01,1.336333633363336304e+01,1.504732695399617630e-11
3.769576957695769011e+02,3.769576957695769011e+02,1.336813681368136919e+01,1.336813681368136919e+01,1.505792920584216440e-11
3.772277227722771613e+02,3.772277227722771613e+02,1.337293729372937534e+01,1.337293729372937534e+01,1.506853145768815573e-11
3.774977497749774216e+02,3.774977497749774216e+02,1.337773777377737794e+01,1.337773777377737794e+01,1.507913370953414705e-11
3.777677767776776818e+02,3.777677767776776818e+02,1.338253825382538231e+01,1.338253825382538231e+01,1.508973596138013192e-11
3.780378037803779421e+02,3.780378037803779421e+02,1.338733873387338491e+01,1.338733873387338491e+01,1.510033821322612648e-11
3.783078307830782023e+02,3.783078307830782023e+02,1.339213921392139284e+01,1.339213921392139284e+01,1.511094046507211134e-11
3.785778577857785763e+02,3.785778577857785763e+02,1.339693969396939544e+01,1.339693969396939544e+01,1.512154271691810590e-11
3.788478847884788365e+02,3.788478847884788365e+02,1.340174017401740159e+01,1.340174017401740159e+01,1.513214496876410046e-11
3.791179117911790968e+02,3.791179117911790968e+02,1.340654065406540596e+01,1.340654065406540596e+01,1.514274722061008533e-11
3.793879387938793570e+02,3.793879387938793570e+02,1.341134113411341211e+01,1.341134113411341211e+01,1.515334947245607343e-11
3.796579657965796173e+02,3.796579657965796173e+02,1.341614161416141471e+01,1.341614161416141471e+01,1.516395172430206475e-11
3.799279927992799344e+02,3.799279927992799344e+02,1.342094209420941908e+01,1.342094209420941908e+01,1.517455397614805608e-11
3.801980198019801946e+02,3.801980198019801946e+02,1.342574257425742523e+01,1.342574257425742523e+01,1.518515622799404741e-11
3.804680468046804549e+02,3.804680468046804549e+02,1.343054305430542961e+01,1.343054305430542961e+01,1.519575847984003227e-11
3.807380738073807152e+02,3.807380738073807152e+02,1.343534353435343220e+01,1.343534353435343220e+01,1.520636073168602037e-11
3.810081008100809754e+02,3.810081008100809754e+02,1.344014401440143835e+01,1.344014401440143835e+01,1.521696298353201493e-11
3.812781278127812925e+02,3.812781278127812925e+02,1.344494449444944451e+01,1.344494449444944451e+01,1.522756523537800626e-11
3.815481548154815528e+02,3.815481548154815528e+02,1.344974497449745066e+01,1.344974497449745066e+01,1.523816748722399112e-11
3.818181818181818130e+02,3.818181818181818130e+02,1.345454545454545503e+01,1.345454545454545503e+01,1.524876973906998568e-11
3.820882088208820733e+02,3.820882088208820733e+02,1.345934593459345940e+01,1.345934593459345940e+01,1.525937199091597378e-11
3.823582358235823335e+02,3.823582358235823335e+02,1.346414641464146200e+01,1.346414641464146200e+01,1.526997424276196511e-11
3.826282628262825938e+02,3.826282628262825938e+02,1.346894689468946815e+01,1.346894689468946815e+01,1.528057649460795320e-11
3.828982898289828540e+02,3.828982898289828540e+02,1.347374737473747253e+01,1.347374737473747253e+01,1.529117874645394130e-11
3.831683168316831143e+02,3.831683168316831143e+02,1.347854785478547868e+01,1.347854785478547868e+01,1.530178099829993263e-11
3.834383438343833745e+02,3.834383438343833745e+02,1.348334833483348305e+01,1.348334833483348305e+01,1.531238325014592073e-11
3.837083708370836348e+02,3.837083708370836348e+02,1.348814881488148920e+01,1.348814881488148920e+01,1.532298550199190882e-11
3.839783978397840087e+02,3.839783978397840087e+02,1.349294929492949180e+01,1.349294929492949180e+01,1.533358775383790338e-11
3.842484248424842690e+02,3.842484248424842690e+02,1.349774977497749617e+01,1.349774977497749617e+01,1.534419000568389148e-11
3.845184518451845292e+02,3.845184518451845292e+02,1.350255025502550232e+01,1.350255025502550232e+01,1.535479225752988604e-11
3.847884788478847895e+02,3.847884788478847895e+02,1.350735073507350670e+01,1.350735073507350670e+01,1.536539450937587090e-11
3.850585058505850498e+02,3.850585058505850498e+02,1.351215121512150930e+01,1.351215121512150930e+01,1.537599676122185900e-11
3.853285328532853100e+02,3.853285328532853100e+02,1.351695169516951545e+01,1.351695169516951545e+01,1.538659901306785033e-11
3.855985598559855703e+02,3.855985598559855703e+02,1.352175217521752160e+01,1.352175217521752160e+01,1.539720126491383842e-11
3.858685868586858305e+02,3.858685868586858305e+02,1.352655265526552775e+01,1.352655265526552775e+01,1.540780351675982652e-11
3.861386138613860908e+02,3.861386138613860908e+02,1.353135313531353034e+01,1.353135313531353034e+01,1.541840576860582108e-11
3.864086408640863510e+02,3.864086408640863510e+02,1.353615361536153650e+01,1.353615361536153650e+01,1.542900802045180595e-11
3.866786678667866113e+02,3.866786678667866113e+02,1.354095409540954265e+01,1.354095409540954265e+01,1.543961027229780050e-11
3.869486948694869284e+02,3.869486948694869284e+02,1.354575457545754524e+01,1.354575457545754524e+01,1.545021252414378860e-11
3.872187218721871886e+02,3.872187218721871886e+02,1.355055505550554962e+01,1.355055505550554962e+01,1.546081477598977670e-11
3.874887488748874489e+02,3.874887488748874489e+02,1.355535553555355577e+01,1.355535553555355577e+01,1.547141702783576803e-11
3.877587758775877091e+02,3.877587758775877091e+02,1.356015601560156014e+01,1.356015601560156014e+01,1.548201927968175612e-11
3.880288028802879694e+02,3.880288028802879694e+02,1.356495649564956274e+01,1.356495649564956274e+01,1.549262153152774422e-11
3.882988298829882865e+02,3.882988298829882865e+02,1.356975697569756889e+01,1.356975697569756889e+01,1.550322378337373878e-11
3.885688568856885468e+02,3.885688568856885468e+02,1.357455745574557326e+01,1.357455745574557326e+01,1.551382603521972688e-11
3.888388838883888070e+02,3.888388838883888070e+02,1.357935793579357941e+01,1.357935793579357941e+01,1.552442828706571174e-11
3.891089108910890673e+02,3.891089108910890673e+02,1.358415841584158379e+01,1.358415841584158379e+01,1.553503053891170630e-11
3.893789378937893275e+02,3.893789378937893275e+02,1.358895889588958994e+01,1.358895889588958994e+01,1.554563279075769117e-11
3.896489648964897015e+02,3.896489648964897015e+02,1.359375937593759609e+01,1.359375937593759609e+01,1.555623504260369219e-11
3.899189918991899617e+02,3.899189918991899617e+02,1.359855985598559869e+01,1.359855985598559869e+01,1.556683729444968028e-11
3.901890189018902220e+02,3.901890189018902220e+02,1.360336033603360484e+01,1.360336033603360484e+01,1.557743954629566515e-11
3.904590459045904822e+02,3.904590459045904822e+02,1.360816081608160744e+01,1.360816081608160744e+01,1.558804179814165648e-11
3.907290729072907425e+02,3.907290729072907425e+02,1.361296129612961359e+01,1.361296129612961359e+01,1.559864404998764457e-11
3.909990999099910027e+02,3.909990999099910027e+02,1.361776177617761974e+01,1.361776177617761974e+01,1.560924630183363590e-11
3.912691269126912630e+02,3.912691269126912630e+02,1.362256225622562233e+01,1.362256225622562233e+01,1.561984855367962400e-11
3.915391539153915232e+02,3.915391539153915232e+02,1.362736273627362671e+01,1.362736273627362671e+01,1.563045080552561209e-11
3.918091809180917835e+02,3.918091809180917835e+02,1.363216321632163286e+01,1.363216321632163286e+01,1.564105305737160342e-11
3.920792079207920438e+02,3.920792079207920438e+02,1.363696369636963723e+01,1.363696369636963723e+01,1.565165530921759475e-11
3.923492349234923608e+02,3.923492349234923608e+02,1.364176417641763983e+01,1.364176417641763983e+01,1.566225756106358285e-11
3.926192619261926211e+02,3.926192619261926211e+02,1.364656465646564598e+01,1.364656465646564598e+01,1.567285981290957418e-11
3.928892889288928814e+02,3.928892889288928814e+02,1.365136513651365036e+01,1.365136513651365036e+01,1.568346206475556227e-11
3.931593159315931416e+02,3.931593159315931416e+02,1.365616561656165651e+01,1.365616561656165651e+01,1.569406431660155037e-11
3.934293429342934019e+02,3.934293429342934019e+02,1.366096609660965910e+01,1.366096609660965910e+01,1.570466656844754493e-11
3.936993699369937190e+02,3.936993699369937190e+02,1.366576657665766525e+01,1.366576657665766525e+01,1.571526882029353302e-11
3.939693969396939792e+02,3.939693969396939792e+02,1.367056705670567140e+01,1.367056705670567140e+01,1.572587107213952435e-11
3.942394239423942395e+02,3.942394239423942395e+02,1.367536753675367400e+01,1.367536753675367400e+01,1.573647332398551245e-11
3.945094509450944997e+02,3.945094509450944997e+02,1.368016801680167660e+01,1.368016801680167660e+01,1.574707557583150055e-11
3.947794779477947600e+02,3.947794779477947600e+02,1.368496849684968275e+01,1.368496849684968275e+01,1.575767782767749187e-11
3.950495049504951339e+02,3.950495049504951339e+02,1.368976897689768890e+01,1.368976897689768890e+01,1.576828007952348320e-11
3.953195319531953942e+02,3.953195319531953942e+02,1.369456945694569505e+01,1.369456945694569505e+01,1.577888233136947130e-11
3.955895589558956544e+02,3.955895589558956544e+02,1.369936993699369943e+01,1.369936993699369943e+01,1.578948458321546586e-11
3.958595859585959147e+02,3.958595859585959147e+02,1.370417041704170380e+01,1.370417041704170380e+01,1.580008683506145395e-11
3.961296129612961749e+02,3.961296129612961749e+02,1.370897089708970640e+01,1.370897089708970640e+01,1.581068908690744205e-11
3.963996399639964352e+02,3.963996399639964352e+02,1.371377137713771255e+01,1.371377137713771255e+01,1.582129133875343338e-11
3.966696669666966955e+02,3.966696669666966955e+02,1.371857185718571692e+01,1.371857185718571692e+01,1.583189359059941824e-11
3.969396939693969557e+02,3.969396939693969557e+02,1.372337233723372307e+01,1.372337233723372307e+01,1.584249584244541280e-11
