Copper Capacitance (F),Graphene Capacitance (F),Final Capacitance (F)
7.1e-11,7.827915696347899e-11,3.7231052596088305e-11
7.1e-11,7.828975921532499e-11,3.7233450797323494e-11
7.1e-11,7.830036146717094e-11,3.723584865795221e-11
7.1e-11,7.831096371901694e-11,3.723824617804704e-11
7.1e-11,7.832156597086293e-11,3.7240643357680505e-11
7.1e-11,7.833216822270896e-11,3.724304019692513e-11
7.1e-11,7.83427704745549e-11,3.7245436695853395e-11
7.1e-11,7.83533727264009e-11,3.724783285453779e-11
7.1e-11,7.83639749782469e-11,3.7250228673050766e-11
7.1e-11,7.83745772300929e-11,3.725262415146475e-11
7.1e-11,7.838517948193886e-11,3.725501928985216e-11
7.1e-11,7.839578173378486e-11,3.7257414088285396e-11
7.1e-11,7.840638398563086e-11,3.7259808546836807e-11
7.1e-11,7.841698623747685e-11,3.726220266557877e-11
7.1e-11,7.842758848932281e-11,3.7264596444583594e-11
7.1e-11,7.843819074116881e-11,3.726698988392361e-11
7.1e-11,7.844879299301481e-11,3.72693829836711e-11
7.1e-11,7.845939524486082e-11,3.727177574389834e-11
7.1e-11,7.846999749670675e-11,3.7274168164677546e-11
7.1e-11,7.848059974855277e-11,3.7276560246080995e-11
7.1e-11,7.849120200039878e-11,3.7278951988180864e-11
7.1e-11,7.850180425224477e-11,3.728134339104934e-11
7.1e-11,7.851240650409073e-11,3.7283734454758604e-11
7.1e-11,7.852300875593673e-11,3.72861251793808e-11
7.1e-11,7.853361100778273e-11,3.7288515564988046e-11
7.1e-11,7.854421325962872e-11,3.729090561165244e-11
7.1e-11,7.855481551147468e-11,3.7293295319446086e-11
7.1e-11,7.856541776332072e-11,3.729568468844106e-11
7.1e-11,7.857602001516668e-11,3.7298073718709364e-11
7.1e-11,7.858662226701267e-11,3.730046241032306e-11
7.1e-11,7.859722451885863e-11,3.7302850763354116e-11
7.1e-11,7.860782677070467e-11,3.730523877787456e-11
7.1e-11,7.861842902255065e-11,3.730762645395632e-11
7.1e-11,7.862903127439662e-11,3.7310013791671344e-11
7.1e-11,7.863963352624263e-11,3.731240079109156e-11
7.1e-11,7.86502357780886e-11,3.731478745228886e-11
7.1e-11,7.866083802993459e-11,3.7317173775335145e-11
7.1e-11,7.86714402817806e-11,3.731955976030226e-11
7.1e-11,7.868204253362659e-11,3.732194540726205e-11
7.1e-11,7.869264478547259e-11,3.7324330716286336e-11
7.1e-11,7.870324703731854e-11,3.73267156874469e-11
7.1e-11,7.871384928916454e-11,3.7329100320815544e-11
7.1e-11,7.872445154101054e-11,3.733148461646403e-11
7.1e-11,7.873505379285653e-11,3.7333868574464074e-11
7.1e-11,7.874565604470253e-11,3.733625219488741e-11
7.1e-11,7.87562582965485e-11,3.7338635477805724e-11
7.1e-11,7.87668605483945e-11,3.734101842329071e-11
7.1e-11,7.877746280024051e-11,3.734340103141402e-11
7.1e-11,7.878806505208646e-11,3.734578330224727e-11
7.1e-11,7.879866730393246e-11,3.734816523586211e-11
7.1e-11,7.880926955577846e-11,3.7350546832330126e-11
7.1e-11,7.881987180762446e-11,3.735292809172288e-11
7e-11,7.883047405947042e-11,3.707663513829813e-11
7e-11,7.884107631131645e-11,3.7078980336374724e-11
7e-11,7.885167856316245e-11,3.708132520036866e-11
7e-11,7.886228081500841e-11,3.708366973035135e-11
7e-11,7.88728830668544e-11,3.708601392639414e-11
7e-11,7.888348531870038e-11,3.708835778856838e-11
7e-11,7.889408757054637e-11,3.709070131694539e-11
7e-11,7.890468982239238e-11,3.709304451159647e-11
7e-11,7.891529207423837e-11,3.709538737259291e-11
7e-11,7.892589432608436e-11,3.7097729900005943e-11
7.1e-11,7.893649657793033e-11,3.737909971852709e-11
7.1e-11,7.894709882977633e-11,3.73814769385924e-11
7.1e-11,7.895770108162233e-11,3.738385382251111e-11
7.1e-11,7.896830333346832e-11,3.738623037035451e-11
7.1e-11,7.897890558531428e-11,3.738860658219387e-11
7.1e-11,7.898950783716028e-11,3.7390982458100453e-11
7.1e-11,7.900011008900627e-11,3.739335799814548e-11
7.1e-11,7.901071234085227e-11,3.7395733202400175e-11
7.1e-11,7.902131459269825e-11,3.739810807093573e-11
7.1e-11,7.903191684454422e-11,3.7400482603823296e-11
7.1e-11,7.904251909639023e-11,3.740285680113406e-11
7.1e-11,7.905312134823623e-11,3.740523066293913e-11
7.1e-11,7.906372360008224e-11,3.740760418930963e-11
7.1e-11,7.907432585192819e-11,3.740997738031663e-11
7.1e-11,7.90849281037742e-11,3.741235023603124e-11
7.1e-11,7.909553035562019e-11,3.741472275652448e-11
7.1e-11,7.910613260746619e-11,3.7417094941867396e-11
7.1e-11,7.911673485931214e-11,3.741946679213098e-11
7.1e-11,7.912733711115817e-11,3.742183830738626e-11
7.1e-11,7.913793936300414e-11,3.7424209487704175e-11
7.1e-11,7.914854161485013e-11,3.7426580333155694e-11
7.1e-11,7.91591438666961e-11,3.742895084381174e-11
7.1e-11,7.916974611854211e-11,3.743132101974323e-11
7.1e-11,7.918034837038811e-11,3.7433690861021054e-11
7.1e-11,7.919095062223411e-11,3.743606036771608e-11
7.1e-11,7.920155287408006e-11,3.7438429539899164e-11
7.1e-11,7.921215512592607e-11,3.744079837764114e-11
7.1e-11,7.922275737777204e-11,3.744316688101279e-11
7.1e-11,7.923335962961806e-11,3.7445535050084964e-11
7.1e-11,7.924396188146405e-11,3.744790288492838e-11
7.1e-11,7.925456413331005e-11,3.745027038561382e-11
7.1e-11,7.926516638515601e-11,3.7452637552211994e-11
7.1e-11,7.9275768637002e-11,3.7455004384793626e-11
7.1e-11,7.928637088884798e-11,3.7457370883429404e-11
7.1e-11,7.929697314069398e-11,3.745973704819001e-11
7.1e-11,7.930757539253998e-11,3.7462102879146074e-11
7.1e-11,7.931817764438598e-11,3.7464468376368264e-11
7.1e-11,7.932877989623193e-11,3.7466833539927134e-11
7.1e-11,7.933938214807796e-11,3.7469198369893343e-11
7.1e-11,7.934998439992394e-11,3.7471562866337415e-11
7.1e-11,7.936058665176993e-11,3.7473927029329924e-11
7.1e-11,7.937118890361591e-11,3.747629085894139e-11
7.1e-11,7.938179115546192e-11,3.747865435524234e-11
7.1e-11,7.939239340730788e-11,3.7481017518303244e-11
7.1e-11,7.94029956591539e-11,3.74833803481946e-11
7.1e-11,7.941359791099987e-11,3.748574284498684e-11
7.1e-11,7.942420016284587e-11,3.748810500875042e-11
7.1e-11,7.943480241469185e-11,3.749046683955572e-11
7.1e-11,7.944540466653785e-11,3.749282833747316e-11
7.1e-11,7.945600691838383e-11,3.74951895025731e-11
7.1e-11,7.946660917022983e-11,3.7497550334925915e-11
7.1e-11,7.947721142207584e-11,3.7499910834601915e-11
7.1e-11,7.948781367392179e-11,3.750227100167141e-11
7.1e-11,7.949841592576779e-11,3.750463083620472e-11
7.1e-11,7.950901817761375e-11,3.750699033827209e-11
7.1e-11,7.951962042945978e-11,3.75093495079438e-11
7.1e-11,7.953022268130578e-11,3.751170834529007e-11
7.1e-11,7.954082493315174e-11,3.751406685038111e-11
7.1e-11,7.955142718499774e-11,3.751642502328713e-11
7.1e-11,7.956202943684373e-11,3.7518782864078294e-11
7.1e-11,7.957263168868972e-11,3.752114037282477e-11
7.2e-11,7.958323394053571e-11,3.780096713048343e-11
7.2e-11,7.959383619238171e-11,3.7803358960972586e-11
7.2e-11,7.96044384442277e-11,3.780575045692285e-11
7.2e-11,7.961504069607366e-11,3.780814161840443e-11
7.2e-11,7.962564294791966e-11,3.7810532445487476e-11
7.2e-11,7.963624519976566e-11,3.781292293824213e-11
7.2e-11,7.964684745161165e-11,3.7815313096738515e-11
7.2e-11,7.965744970345766e-11,3.781770292104675e-11
7.2e-11,7.966805195530361e-11,3.7820092411236887e-11
7.2e-11,7.967865420714961e-11,3.782248156737902e-11
7.2e-11,7.968925645899562e-11,3.7824870389543176e-11
7.2e-11,7.969985871084162e-11,3.782725887779939e-11
7.2e-11,7.971046096268758e-11,3.782964703221765e-11
7.2e-11,7.972106321453358e-11,3.783203485286796e-11
7.2e-11,7.973166546637958e-11,3.7834422339820284e-11
7.2e-11,7.974226771822556e-11,3.7836809493144565e-11
7.2e-11,7.975286997007153e-11,3.783919631291072e-11
7.2e-11,7.976347222191753e-11,3.7841582799188676e-11
7.2e-11,7.977407447376353e-11,3.7843968952048307e-11
7.2e-11,7.978467672560953e-11,3.784635477155949e-11
7.2e-11,7.979527897745548e-11,3.784874025779205e-11
7.2e-11,7.980588122930148e-11,3.785112541081585e-11
7.2e-11,7.981648348114749e-11,3.785351023070069e-11
7.2e-11,7.982708573299347e-11,3.785589471751635e-11
7.2e-11,7.983768798483947e-11,3.785827887133261e-11
7.2e-11,7.984829023668545e-11,3.786066269221922e-11
7.2e-11,7.985889248853145e-11,3.7863046180245906e-11
7.2e-11,7.986949474037745e-11,3.7865429335482386e-11
7.2e-11,7.98800969922234e-11,3.7867812157998345e-11
7.1e-11,7.98906992440694e-11,3.759171158159948e-11
7.1e-11,7.990130149591539e-11,3.7594058831649966e-11
7.1e-11,7.991190374776139e-11,3.7596405751890346e-11
7.1e-11,7.992250599960739e-11,3.7598752342390116e-11
7.1e-11,7.993310825145335e-11,3.760109860321876e-11
7.1e-11,7.994371050329937e-11,3.760344453444576e-11
7.1e-11,7.995431275514534e-11,3.7605790136140545e-11
7.1e-11,7.996491500699134e-11,3.7608135408372563e-11
7.1e-11,7.997551725883733e-11,3.761048035121121e-11
7.1e-11,7.998611951068332e-11,3.7612824964725887e-11
7.1e-11,7.999672176252931e-11,3.761516924898596e-11
7.1e-11,8.000732401437531e-11,3.761751320406077e-11
7.1e-11,8.001792626622131e-11,3.7619856830019673e-11
7.1e-11,8.002852851806727e-11,3.7622200126931956e-11
7.1e-11,8.003913076991326e-11,3.7624543094866915e-11
7.1e-11,8.004973302175926e-11,3.762688573389384e-11
7.1e-11,8.006033527360525e-11,3.762922804408198e-11
7.1e-11,8.007093752545123e-11,3.7631570025500555e-11
7.1e-11,8.008153977729721e-11,3.7633911678218786e-11
7.1e-11,8.009214202914321e-11,3.763625300230588e-11
7.1e-11,8.010274428098922e-11,3.7638593997831005e-11
7.1e-11,8.011334653283518e-11,3.764093466486331e-11
7.1e-11,8.012394878468118e-11,3.7643275003471944e-11
7.1e-11,8.013455103652717e-11,3.7645615013726024e-11
7.1e-11,8.014515328837316e-11,3.7647954695694634e-11
7.1e-11,8.015575554021918e-11,3.765029404944688e-11
7.1e-11,8.016635779206513e-11,3.765263307505179e-11
7.1e-11,8.017696004391113e-11,3.765497177257842e-11
7.1e-11,8.018756229575711e-11,3.7657310142095794e-11
7.2e-11,8.019816454760313e-11,3.79391424633206e-11
7.2e-11,8.020876679944912e-11,3.794151500596244e-11
7.2e-11,8.021936905129508e-11,3.79438872181037e-11
7.2e-11,8.022997130314109e-11,3.7946259099813456e-11
7.2e-11,8.02405735549871e-11,3.7948630651160714e-11
7.2e-11,8.025117580683308e-11,3.79510018722145e-11
7.2e-11,8.026177805867905e-11,3.795337276304381e-11
7.2e-11,8.027238031052505e-11,3.795574332371763e-11
7.2e-11,8.028298256237105e-11,3.7958113554304915e-11
7.2e-11,8.0293584814217e-11,3.7960483454874585e-11
7.2e-11,8.0304187066063e-11,3.796285302549559e-11
7.2e-11,8.031478931790899e-11,3.796522226623681e-11
7.2e-11,8.0325391569755e-11,3.7967591177167144e-11
7.2e-11,8.033599382160099e-11,3.796995975835543e-11
7.2e-11,8.034659607344694e-11,3.797232800987052e-11
7.2e-11,8.035719832529294e-11,3.7974695931781254e-11
7.2e-11,8.036780057713894e-11,3.797706352415643e-11
7.2e-11,8.037840282898496e-11,3.797943078706482e-11
7.2e-11,8.038900508083095e-11,3.79817977205752e-11
7.2e-11,8.03996073326769e-11,3.798416432475631e-11
7.2e-11,8.041020958452291e-11,3.79865305996769e-11
7.2e-11,8.04208118363689e-11,3.798889654540566e-11
7.2e-11,8.043141408821491e-11,3.799126216201129e-11
7.2e-11,8.044201634006086e-11,3.7993627449562436e-11
7.2e-11,8.045261859190686e-11,3.7995992408127784e-11
7.2e-11,8.046322084375286e-11,3.7998357037775955e-11
7.2e-11,8.047382309559885e-11,3.800072133857555e-11
7.2e-11,8.048442534744481e-11,3.8003085310595174e-11
7.2e-11,8.049502759929085e-11,3.800544895390342e-11
7.2e-11,8.050562985113682e-11,3.8007812268568804e-11
7.2e-11,8.051623210298282e-11,3.80101752546599e-11
7.2e-11,8.052683435482878e-11,3.8012537912245195e-11
7.2e-11,8.053743660667478e-11,3.801490024139322e-11
7.2e-11,8.054803885852078e-11,3.801726224217244e-11
7.2e-11,8.055864111036678e-11,3.801962391465132e-11
7.2e-11,8.056924336221276e-11,3.802198525889828e-11
7.2e-11,8.057984561405873e-11,3.802434627498178e-11
7.2e-11,8.059044786590473e-11,3.8026706962970196e-11
7.2e-11,8.060105011775073e-11,3.802906732293193e-11
7.2e-11,8.061165236959672e-11,3.803142735493534e-11
7.2e-11,8.062225462144272e-11,3.803378705904878e-11
7.2e-11,8.06328568732887e-11,3.803614643534056e-11
7.2e-11,8.06434591251347e-11,3.803850548387902e-11
7.2e-11,8.065406137698067e-11,3.804086420473241e-11
7.2e-11,8.066466362882668e-11,3.804322259796903e-11
7.2e-11,8.067526588067265e-11,3.8045580663657134e-11
7.2e-11,8.068586813251865e-11,3.804793840186494e-11
7.2e-11,8.069647038436463e-11,3.805029581266067e-11
7.2e-11,8.070707263621064e-11,3.8052652896112526e-11
7.2e-11,8.07176748880566e-11,3.8055009652288656e-11
7.2e-11,8.072827713990259e-11,3.8057366081257254e-11
7.2e-11,8.073887939174859e-11,3.805972218308645e-11
7.2e-11,8.074948164359459e-11,3.806207795784434e-11
7.2e-11,8.076008389544054e-11,3.806443340559904e-11
7.2e-11,8.077068614728657e-11,3.806678852641865e-11
7.2e-11,8.078128839913257e-11,3.806914332037121e-11
7.2e-11,8.079189065097856e-11,3.807149778752476e-11
7.2e-11,8.080249290282452e-11,3.8073851927947345e-11
7.2e-11,8.08130951546705e-11,3.807620574170695e-11
7.2e-11,8.082369740651651e-11,3.807855922887159e-11
7.2e-11,8.083429965836252e-11,3.8080912389509213e-11
7.2e-11,8.084490191020851e-11,3.8083265223687775e-11
7.2e-11,8.085550416205447e-11,3.808561773147519e-11
7.2e-11,8.086610641390046e-11,3.80879699129394e-11
7.2e-11,8.087670866574645e-11,3.809032176814828e-11
7.2e-11,8.088731091759246e-11,3.809267329716971e-11
7.2e-11,8.089791316943841e-11,3.809502450007153e-11
7.2e-11,8.090851542128445e-11,3.8097375376921616e-11
7.2e-11,8.091911767313042e-11,3.8099725927787733e-11
7.2e-11,8.092971992497642e-11,3.8102076152737717e-11
7.2e-11,8.094032217682242e-11,3.8104426051839337e-11
7.1e-11,8.095092442866838e-11,3.7824815189811894e-11
7.1e-11,8.096152668051438e-11,3.782712979977982e-11
7.1e-11,8.097212893236038e-11,3.782944408679276e-11
7.1e-11,8.098273118420636e-11,3.7831758050918305e-11
7.1e-11,8.099333343605233e-11,3.783407169222403e-11
7.1e-11,8.100393568789833e-11,3.783638501077749e-11
7.1e-11,8.101453793974433e-11,3.78386980066462e-11
7.1e-11,8.102514019159032e-11,3.784101067989769e-11
7.1e-11,8.103574244343628e-11,3.784332303059944e-11
7.1e-11,8.10463446952823e-11,3.784563505881893e-11
7.2e-11,8.10569469471283e-11,3.813025345533155e-11
7.2e-11,8.10675491989743e-11,3.8132599449532845e-11
7.2e-11,8.107815145082025e-11,3.81349451187652e-11
7.2e-11,8.108875370266625e-11,3.813729046309616e-11
7.2e-11,8.109935595451225e-11,3.81396354825932e-11
7.2e-11,8.110995820635823e-11,3.814198017732381e-11
7.2e-11,8.112056045820424e-11,3.814432454735546e-11
7.2e-11,8.11311627100502e-11,3.8146668592755567e-11
7.2e-11,8.114176496189619e-11,3.814901231359158e-11
7.2e-11,8.115236721374219e-11,3.81513557099309e-11
7.2e-11,8.116296946558818e-11,3.815369878184091e-11
7.2e-11,8.117357171743417e-11,3.8156041529388984e-11
7.2e-11,8.118417396928017e-11,3.815838395264247e-11
7.2e-11,8.119477622112614e-11,3.816072605166868e-11
7.2e-11,8.120537847297215e-11,3.816306782653496e-11
7.2e-11,8.121598072481812e-11,3.8165409277308573e-11
7.2e-11,8.122658297666412e-11,3.816775040405681e-11
7.2e-11,8.123718522851011e-11,3.817009120684693e-11
7.2e-11,8.12477874803561e-11,3.8172431685746166e-11
7.2e-11,8.125838973220211e-11,3.8174771840821736e-11
7.2e-11,8.126899198404807e-11,3.817711167214083e-11
7.2e-11,8.127959423589406e-11,3.817945117977065e-11
7.2e-11,8.129019648774006e-11,3.818179036377836e-11
7.2e-11,8.130079873958605e-11,3.818412922423109e-11
7.2e-11,8.131140099143205e-11,3.8186467761195965e-11
7.2e-11,8.132200324327801e-11,3.81888059747401e-11
7.2e-11,8.133260549512402e-11,3.8191143864930596e-11
7.2e-11,8.134320774697002e-11,3.819348143183451e-11
7.2e-11,8.1353809998816e-11,3.819581867551889e-11
7.2e-11,8.136441225066198e-11,3.819815559605078e-11
7.2e-11,8.137501450250798e-11,3.820049219349719e-11
7.2e-11,8.138561675435396e-11,3.820282846792511e-11
7.2e-11,8.139621900619997e-11,3.820516441940154e-11
7.2e-11,8.140682125804595e-11,3.820750004799342e-11
7.2e-11,8.141742350989193e-11,3.820983535376769e-11
7.2e-11,8.142802576173793e-11,3.821217033679128e-11
7.2e-11,8.143862801358388e-11,3.8214504997131085e-11
7.2e-11,8.144923026542989e-11,3.821683933485402e-11
7.2e-11,8.14598325172759e-11,3.821917335002691e-11
7.2e-11,8.14704347691219e-11,3.8221507042716637e-11
7.2e-11,8.14810370209679e-11,3.8223840412990004e-11
7.2e-11,8.149163927281385e-11,3.822617346091384e-11
7.2e-11,8.150224152465985e-11,3.822850618655493e-11
7.2e-11,8.151284377650585e-11,3.8230838589980063e-11
7.2e-11,8.152344602835184e-11,3.823317067125598e-11
7.2e-11,8.153404828019784e-11,3.8235502430449426e-11
7.2e-11,8.15446505320438e-11,3.823783386762711e-11
7.2e-11,8.155525278388979e-11,3.8240164982855745e-11
7.2e-11,8.15658550357358e-11,3.8242495776202015e-11
7.2e-11,8.157645728758178e-11,3.8244826247732576e-11
7.2e-11,8.158705953942777e-11,3.8247156397514074e-11
7.2e-11,8.159766179127374e-11,3.8249486225613135e-11
7.2e-11,8.160826404311977e-11,3.825181573209638e-11
7.2e-11,8.161886629496572e-11,3.825414491703038e-11
7.2e-11,8.162946854681175e-11,3.825647378048173e-11
7.2e-11,8.164007079865772e-11,3.825880232251696e-11
7.2e-11,8.165067305050371e-11,3.8261130543202624e-11
7.2e-11,8.16612753023497e-11,3.826345844260522e-11
7.2e-11,8.167187755419567e-11,3.8265786020791267e-11
7.3e-11,8.168247980604167e-11,3.854878091764432e-11
7.3e-11,8.169308205788768e-11,3.855114211244537e-11
7.3e-11,8.170368430973366e-11,3.855350298360859e-11
7.3e-11,8.171428656157965e-11,3.855586353120051e-11
7.3e-11,8.172488881342561e-11,3.8558223755287666e-11
7.3e-11,8.173549106527162e-11,3.8560583655936546e-11
7.3e-11,8.174609331711763e-11,3.8562943233213634e-11
7.3e-11,8.175669556896362e-11,3.856530248718539e-11
7.3e-11,8.176729782080959e-11,3.856766141791825e-11
7.3e-11,8.177790007265558e-11,3.8570020025478644e-11
7.3e-11,8.178850232450158e-11,3.857237830993298e-11
7.3e-11,8.179910457634757e-11,3.857473627134765e-11
7.3e-11,8.180970682819357e-11,3.8577093909789033e-11
7.3e-11,8.182030908003953e-11,3.857945122532345e-11
7.3e-11,8.183091133188553e-11,3.858180821801727e-11
7.3e-11,8.184151358373154e-11,3.858416488793679e-11
7.3e-11,8.185211583557752e-11,3.858652123514832e-11
7.3e-11,8.186271808742349e-11,3.858887725971813e-11
7.3e-11,8.18733203392695e-11,3.8591232961712485e-11
7.3e-11,8.18839225911155e-11,3.859358834119763e-11
7.3e-11,8.189452484296148e-11,3.859594339823979e-11
7.3e-11,8.190512709480745e-11,3.859829813290517e-11
7.3e-11,8.191572934665345e-11,3.860065254525997e-11
7.3e-11,8.192633159849945e-11,3.860300663537034e-11
7.3e-11,8.19369338503454e-11,3.860536040330245e-11
7.3e-11,8.19475361021914e-11,3.860771384912243e-11
7.3e-11,8.19581383540374e-11,3.86100669728964e-11
7.3e-11,8.196874060588342e-11,3.861241977469047e-11
7.3e-11,8.19793428577294e-11,3.8614772254570687e-11
7.3e-11,8.198994510957537e-11,3.861712441260313e-11
7.3e-11,8.200054736142137e-11,3.8619476248853855e-11
7.2e-11,8.201114961326734e-11,3.8340099317371616e-11
7.2e-11,8.202175186511337e-11,3.8342416332597245e-11
7.2e-11,8.203235411695936e-11,3.8344733028856375e-11
7.2e-11,8.204295636880531e-11,3.834704940621489e-11
7.2e-11,8.205355862065132e-11,3.8349365464738635e-11
7.2e-11,8.206416087249731e-11,3.835168120449342e-11
7.2e-11,8.207476312434331e-11,3.8353996625545065e-11
7.2e-11,8.20853653761893e-11,3.835631172795934e-11
7.2e-11,8.20959676280353e-11,3.835862651180203e-11
7.2e-11,8.210656987988129e-11,3.836094097713887e-11
7.2e-11,8.211717213172725e-11,3.8363255124035606e-11
7.2e-11,8.212777438357327e-11,3.8365568952557955e-11
7.2e-11,8.213837663541921e-11,3.8367882462771594e-11
7.2e-11,8.214897888726522e-11,3.8370195654742233e-11
7.2e-11,8.215958113911123e-11,3.837250852853552e-11
7.2e-11,8.21701833909572e-11,3.8374821084217084e-11
7.2e-11,8.218078564280319e-11,3.8377133321852564e-11
7.2e-11,8.219138789464918e-11,3.8379445241507565e-11
7.2e-11,8.220199014649518e-11,3.8381756843247685e-11
7.2e-11,8.221259239834118e-11,3.838406812713848e-11
7.2e-11,8.222319465018713e-11,3.838637909324549e-11
7.2e-11,8.223379690203317e-11,3.8388689741634293e-11
7.2e-11,8.224439915387913e-11,3.8391000072370366e-11
7.2e-11,8.225500140572512e-11,3.8393310085519225e-11
7.2e-11,8.226560365757112e-11,3.839561978114635e-11
7.2e-11,8.227620590941709e-11,3.83979291593172e-11
7.2e-11,8.22868081612631e-11,3.840023822009722e-11
7.2e-11,8.22974104131091e-11,3.840254696355184e-11
7.2e-11,8.230801266495508e-11,3.8404855389746466e-11
7.3e-11,8.23186149168011e-11,3.8689882034715776e-11
7.3e-11,8.232921716864705e-11,3.869222392839273e-11
